dmw	3 Early M	0 Mid M	7 Expanding M	1 Late M	10 Senescent M	5 Early E	13 Expanding E	4 Abaxial E	6 Adaxial E	8 Senescent E	14 Guard cell	2 Vasculature	11 PPP	9 Phloem	16 Myrosinase	12 S phase	15 G2M phase
dmw=981	0.12873183917202424	0.061572775380948616	0.03230003664990326	0.05844874383796086	0.036894077317334864	-0.3117931482502763	-0.09492564085489008	0.009645231313996899	-0.04899095634731935	-0.07416351969735611	-0.012932992492863884	-0.10991260308261717	-0.19719572843087624	0.05243892488998115	-0.43104966688971313	-0.2606873943082031	-0.2639501372752216
dmw=1123	-0.03563274609223466	0.023209293623409344	0.06926915787364274	0.04608671053415253	0.23214852188141258	0.021183363657811538	-0.017669002838122005	-0.15716007041176105	0.053032743318564224	-0.03649864283395138	-0.6697874689522844	0.01236705836259916	-0.40104822381273864	0.05734330331627596	0.41914838961977763	-0.07891130785330674	-0.776531945330901
dmw=1124	0.00026741288201526103	-0.028300242654888286	-0.08442131970937006	-0.014487577876561852	0.1560030924244024	0.07315172988123297	0.0066816689859608425	0.05757393718795656	0.1375029622405297	0.18708755493709806	0.08356506026014165	-0.025525584866662232	0.07279778220041044	-0.1006547084568089	0.1851997787153814	-0.08668212037234779	0.17784497916248732
dmw=1145	0.06200718413481138	0.08289172327228522	0.029121270216702466	0.09826176740670739	-0.08392720814523497	0.026524558806271137	-0.11557085440594983	-0.119615491958255	-0.15105360480259705	-0.07743016673716152	-0.11128510463491759	-0.05716060921181798	0.0030503391153513526	-0.05703061641733881	-0.22270445518132487	-0.11017408671092599	-0.023500932623610082
dmw=1147	0.08802307957148692	0.008456550371546578	0.2926046946205454	-0.012067663969409781	0.18362391546242307	-0.05042996074258299	-0.05657619698022737	-0.06031227321410704	-0.09828311126490419	-0.09569287327991627	-0.2680828629775727	-0.05076062384277813	-0.1490238616450874	0.07001650944708426	0.046820457159859774	-0.1312813487585347	-0.15614103945287422
dmw=1160	-0.0020776830086683892	0.007216138189520372	0.02116799211645847	-0.0013508341398979543	0.0038478847095398854	-0.004109816135224596	0.0036131879630607617	0.0031984707608624027	-0.010673083262824823	0.003896522664003715	0.0069623003025609505	-0.005793033471901778	0.004617222030189862	-0.21876643507708435	0.0037995685822443553	-0.042818893554363205	0.00806154354166052
dmw=1193	0.19972612488360825	0.009093405511517438	-0.05773005403215781	0.018918167995209123	-0.16142692310652146	-0.08007856019934678	-0.20656603162258846	-0.09841571901303303	0.09866147693479715	0.017299292915601172	0.09549035521420146	0.1289435234311171	-0.2614160972962891	-0.1955712463670315	0.705835570801147	0.10660868230961279	-0.3144504201500755
dmw=1200	0.11429332933549519	0.1214610745410576	0.09852687155963724	0.0850123284177586	-0.14795944837825772	-0.06379878911934894	-0.058920548066339395	-0.13071437463202298	-0.19510732920502113	-0.21477294614301043	-0.19681917431142182	-0.049385710517356074	-0.23086165430083838	-0.17179015603226067	-0.15703896237740034	0.11631116300291988	-0.19542876476656312
dmw=1257	-0.24230741148288426	-0.032073543445577446	-0.042984785652307345	0.032141354965133595	0.06079571096376224	-0.04351672858860489	-0.021017463146862814	-0.11715598157969764	0.10645219652321891	0.07251200777996969	-0.04018416328664731	0.054790164198891045	0.18530448389971155	0.15590378382978842	-0.6508332588605141	-0.09536752422568673	0.19900951924856025
dmw=1287	0.03055738225089255	-0.02460015069818622	-0.059557160956567934	-0.021418262342471572	0.04942777960634337	-0.02792265262267246	-0.006359790967004786	-0.03186577174638294	0.1450419884727196	0.23264583830850116	-0.08094083782573569	-0.08042560494442597	-0.037918624674234125	-0.03696662207630319	-0.002892047961966626	-0.15410462901339106	-0.0005567910643899943
dmw=1297	-0.0007299986768515461	0.0034848757958832266	0.009094849822504587	0.007146137958883947	-0.0006847434978196325	-1.4352503591160554e-05	-0.003269046891193739	-0.0030076919817583854	-0.010456125326826408	-0.00261148284443142	-0.0014212543515705264	-0.0007027546238001269	-0.16823452412490028	-0.047517864372159595	0.05934556271683272	0.00035343739252686936	-0.0006969395114003775
dmw=1326	0.032931881880857716	-0.002489815380842808	0.0059671257578575165	-0.015487616776433955	0.06514392397595026	0.02832657609766065	-0.05169718949605373	-0.06874379365196648	-0.00829984356437874	0.009325389540538631	-0.04014758379309724	0.04969268026554807	0.08700632166145783	0.003165764450659858	0.04809522264468691	0.12512536173169053	0.025971317664496896
