item,cluster,raw_fraction,residual,z_score,coverage
dmw=2299,8,0.17763157894736842,-0.22389607052669397,-1.6782606667533608,152
dmw=2299,1,0.2131039046988749,-0.12888085858481935,-1.1686743556520678,1511
dmw=2299,10,0.22772277227722773,-0.11152404015847464,-1.0755861343707562,101
dmw=2309,16,0.3333333333333333,-0.34108728783839565,-2.9413963628939226,30
dmw=2309,7,0.5814432989690722,-0.1900450042408337,-1.4983727631737989,485
dmw=2326,16,0.6666666666666666,-0.1948856733787051,-3.0396609307314595,12
dmw=2326,2,0.812807881773399,-0.10336242001606044,-1.6203637462559477,203
dmw=2351,0,0.08984375,-0.10861301464097128,-1.2177681435629428,256
dmw=2351,3,0.13414634146341464,-0.10126119963777355,-1.1676122367991018,82
dmw=2351,8,0.13636363636363635,-0.0773733974113231,-1.0046437207603025,22
dmw=2376,11,0.2653061224489796,-0.4133401032304675,-3.366192855683471,98
dmw=2376,2,0.5052356020942408,-0.1923959239322559,-1.447969679816087,382
dmw=2377,11,0.21739130434782608,-0.5180119101727666,-3.71632192723548,69
dmw=2379,12,0.0,-0.8660710025105345,-3.7467821695424366,28
dmw=2408,13,0.5042735042735043,-0.3380405491967807,-2.859600521905062,117
dmw=2408,4,0.6862745098039216,-0.14032792345668088,-1.1001515331306355,612
dmw=2409,8,0.6728971962616822,-0.16559027987109043,-1.93769337480706,107
dmw=2409,6,0.6992031872509961,-0.12815198967389896,-1.5209474848128255,502
dmw=2409,4,0.7123287671232876,-0.1136595005382044,-1.3596237370862296,730
dmw=2409,5,0.7550432276657061,-0.10206933741678459,-1.230607352529843,347
dmw=2416,16,0.5151515151515151,-0.32538907885246215,-2.8379157632666914,33
dmw=2416,12,0.6046511627906976,-0.2684202592744671,-2.295017297716443,86
dmw=2417,9,0.755,-0.12228589456609007,-2.486261053034847,200
dmw=2417,16,0.7666666666666667,-0.11853774200573874,-2.4039349809624193,60
dmw=2418,16,0.6582278481012658,-0.24224993092060632,-3.20324037899326,79
dmw=2418,12,0.7747252747252747,-0.14719162851380085,-1.8775189162655577,182
dmw=2433,14,0.0,-0.203940054668194,-2.0994715777319786,48
dmw=2433,7,0.059113300492610835,-0.10560782523068087,-1.0696325658983343,203
dmw=2438,1,0.09429280397022333,-0.2188283738423586,-1.6969211336841354,403
dmw=2438,0,0.22135922330097088,-0.12759653667804574,-1.2494863329578925,515
dmw=2454,4,0.3124406457739791,-0.27684159046496815,-2.262922961864729,1053
dmw=2454,6,0.38333333333333336,-0.20825582463746956,-1.6995246020802015,840
dmw=2465,7,0.37575757575757573,-0.19503122001501738,-2.0090138667249673,330
dmw=2465,0,0.4759725400457666,-0.07137358593693555,-1.067876576861376,1311
dmw=2465,10,0.43333333333333335,-0.07062355000544873,-1.0621681805369396,120
dmw=2465,1,0.43870402802101577,-0.06830012271937674,-1.0444849693424882,1142
dmw=2468,12,0.2222222222222222,-0.1442661269583994,-1.158644722891044,27
dmw=2468,7,0.27586206896551724,-0.1436048361410866,-1.1547529193666053,116
dmw=2472,12,0.6043956043956044,-0.28865790643959754,-3.181433109191389,91
dmw=2472,9,0.7435897435897436,-0.11216774820976194,-1.1282773389663643,39
dmw=2484,8,0.17727272727272728,-0.3665535217620003,-2.2791443851065245,220
dmw=2484,6,0.17624521072796934,-0.3476707036202407,-2.1540799233409493,522
dmw=2484,4,0.305352798053528,-0.2161830989708341,-1.2832127476434962,822
dmw=2504,13,0.14864864864864866,-0.22354932780678852,-1.1973013021965635,74
dmw=2504,8,0.14705882352941177,-0.21949014187345847,-1.1782781523657557,136
dmw=2524,10,0.5106382978723404,-0.20661300084798562,-2.2777159656539103,47
dmw=2524,6,0.6041666666666666,-0.1495245834349258,-1.6169261920449254,336
dmw=2528,6,0.3482142857142857,-0.3179252142510748,-2.291101404361421,224
dmw=2528,8,0.4057971014492754,-0.27789578150957017,-2.0327030919247377,69
dmw=2537,4,0.39655172413793105,-0.2698598710087,-1.841290421583841,174
dmw=2537,15,0.5,-0.23001539170256968,-1.556256816892538,10
dmw=2537,16,0.38461538461538464,-0.18854714032428616,-1.259607309195779,13
dmw=2537,13,0.52,-0.171215990816999,-1.1356262683205398,25
dmw=2541,16,0.7254901960784313,-0.14032560935502914,-3.0469436369758203,51
dmw=2541,9,0.7791666666666667,-0.07760960291633712,-1.6835057850915596,240
dmw=2553,13,0.6666666666666666,-0.1766943355399887,-2.451423216956048,84
dmw=2554,9,0.6629834254143646,-0.20270239862319284,-2.9167780514222437,181
dmw=2554,14,0.8235294117647058,-0.11285574598897974,-1.52099145017258,34
dmw=2554,11,0.8103448275862069,-0.10752230872946344,-1.4381353832276464,116
dmw=2559,7,0.4086687306501548,-0.24872331381650709,-2.546339822866368,323
dmw=2559,13,0.5615384615384615,-0.10091605832343897,-1.0554328551456202,130
dmw=2560,7,0.236328125,-0.42720260732526527,-3.4191899634985914,512
dmw=2589,4,0.5541795665634675,-0.1455879448347237,-1.4180914531048683,646
dmw=2589,13,0.6,-0.12312215703374141,-1.200765088576653,55
dmw=2589,8,0.6148148148148148,-0.1034255897919959,-1.0102272187162904,135
dmw=2594,14,0.0,-0.13230528622979276,-1.4678539940942144,16
dmw=2599,11,0.18181818181818182,-0.2900742009754934,-1.9935217350282526,44
dmw=2599,13,0.2653061224489796,-0.2156558499896326,-1.4481956969305285,49
dmw=2605,14,0.56,-0.16720289719978798,-2.004949562521852,50
dmw=2605,4,0.55980271270037,-0.09213351116246071,-1.0593864513264903,811
dmw=2606,12,0.8161764705882353,-0.10146512127271456,-2.488852612652069,272
dmw=2606,9,0.7985074626865671,-0.08933596133890509,-2.177972984171056,402
dmw=2607,14,0.5128205128205128,-0.2312183153894639,-1.822901541069344,39
dmw=2607,13,0.5257731958762887,-0.1701506360434898,-1.304795029961717,97
dmw=2607,6,0.5064655172413793,-0.16695377557054059,-1.2776724301859195,464
dmw=2611,12,0.45454545454545453,-0.4121883111973808,-3.6026097622319346,66
dmw=2612,10,0.16326530612244897,-0.0521774956457591,-1.204882666488604,98
dmw=2618,14,0.6774193548387096,-0.1672911100857305,-2.705604481611749,62
dmw=2618,6,0.6818181818181818,-0.11236476579604582,-1.7747346101369446,528
dmw=2618,4,0.7249255213505462,-0.06769370908598726,-1.0176672801317823,1007
dmw=2621,13,0.573170731707317,-0.23769653682904712,-2.2069794954122477,82
dmw=2621,4,0.6056338028169014,-0.18715931620363968,-1.7255986847532911,426
dmw=2621,6,0.6676136363636364,-0.1267422288421184,-1.150109448664981,352
dmw=2621,14,0.7317073170731707,-0.11314190779556677,-1.0205626811619095,41
dmw=2622,13,0.4602272727272727,-0.257176405433754,-1.8732581269377335,176
dmw=2622,4,0.5051652892561983,-0.18860565757844383,-1.3444574366010207,968
dmw=2622,14,0.575,-0.18827598449672722,-1.3419150791286327,40
dmw=2622,6,0.5274949083503055,-0.16829903999054519,-1.1878578116189098,491
dmw=2622,8,0.5555555555555556,-0.15690563676799885,-1.0999946968388299,144
dmw=2623,4,0.4134366925064599,-0.30828519844949004,-2.000753449480312,387
dmw=2623,6,0.46099290780141844,-0.262640891436718,-1.7132972899554841,282
dmw=2623,8,0.5754716981132075,-0.16387542439781277,-1.0912976648820776,106
dmw=2624,9,0.48514851485148514,-0.3385346621294163,-3.219507757562045,101
dmw=2624,12,0.7450980392156863,-0.12289514241450816,-1.0777869471516968,51
dmw=2626,6,0.30973451327433627,-0.3764610571432117,-2.5345373293048468,113
dmw=2626,4,0.453416149068323,-0.23072156597002064,-1.5861586118589948,161
dmw=2626,8,0.5384615384615384,-0.1647028129642205,-1.1565510991731502,26
dmw=2631,9,0.6122448979591837,-0.2838231439185036,-2.8958190464381124,49
dmw=2631,15,0.71875,-0.23055507777404138,-2.3151413614387897,32
dmw=2635,16,0.5,-0.25496927407803427,-1.9585833002040953,12
dmw=2635,12,0.6190476190476191,-0.181772878737537,-1.288720222214269,21
dmw=2635,8,0.6829268292682927,-0.15077398792222074,-1.0050312192350517,41
dmw=2636,4,0.3157894736842105,-0.309722110257337,-2.0618853530543437,152
dmw=2636,6,0.3503184713375796,-0.2774250901579282,-1.8372493689244422,157
dmw=2636,13,0.4411764705882353,-0.21059152335375997,-1.3724007851926985,34
dmw=2637,16,0.6216216216216216,-0.2634393697032219,-2.83696189202733,37
dmw=2637,9,0.6541353383458647,-0.22299861917113772,-2.375825457350133,133
dmw=2640,12,0.5675675675675675,-0.2463401797308682,-3.074704837286063,111
dmw=2642,15,0.18181818181818182,-0.2073524531563632,-1.651325957834968,11
dmw=2642,13,0.19148936170212766,-0.153827234565464,-1.264684843551717,94
dmw=2642,8,0.21428571428571427,-0.12556899958343246,-1.0605605868226038,112
dmw=2648,11,0.07317073170731707,-0.40907630650510013,-2.00863295334297,41
dmw=2648,8,0.2037037037037037,-0.2815672700285847,-1.319580723444295,54
dmw=2648,13,0.21875,-0.27258048697967,-1.2710166132401464,32
dmw=2650,12,0.6666666666666666,-0.21837065578319137,-2.499347602247138,48
dmw=2650,9,0.6770833333333334,-0.1683462940926198,-1.8323702634314836,96
dmw=2650,13,0.7857142857142857,-0.12199073046098019,-1.2143091942752913,14
dmw=2656,4,0.8275434243176178,-0.08162787956973794,-1.8896783419746426,806
dmw=2656,12,0.8345864661654135,-0.06316268781684231,-1.4950300826316296,133
dmw=2664,13,0.07936507936507936,-0.08964406166480604,-1.4414367066468503,189
dmw=2664,6,0.0744920993227991,-0.0803736428328003,-1.2994701720422748,443
dmw=2664,4,0.09051724137931035,-0.06310401690548113,-1.0350043489497511,696
dmw=2665,14,0.07142857142857142,-0.45444575073430105,-1.7324158109107557,28
dmw=2665,8,0.06741573033707865,-0.39272719689474805,-1.4892514590684716,89
dmw=2665,6,0.08796296296296297,-0.3523759801498724,-1.3302720783894786,216
dmw=2665,13,0.19298245614035087,-0.2731903852700604,-1.0182894952548855,57
dmw=2666,12,0.7530864197530864,-0.14571226971581686,-3.066506384817782,162
dmw=2666,15,0.8636363636363636,-0.06835856552689845,-1.3842001238814472,66
dmw=2673,16,0.7142857142857143,-0.1303575372942638,-2.3755062477981723,49
dmw=2673,10,0.76,-0.1112923960579777,-2.014875651333387,150
dmw=2673,11,0.8191489361702128,-0.07817836361035413,-1.3885003664646856,94
dmw=2674,9,0.648936170212766,-0.16167526988937508,-2.533524120848827,282
dmw=2674,16,0.6704545454545454,-0.15150464143094766,-2.3695155500401164,88
dmw=2680,9,0.5851851851851851,-0.26832062205296614,-3.632829616991466,135
dmw=2681,7,0.2662807525325615,-0.1588463839695421,-1.8740382572221352,691
dmw=2681,10,0.2608695652173913,-0.1001358738059292,-1.4027341562185618,184
dmw=2681,1,0.2680272108843537,-0.09579509360406996,-1.367888137933418,2205
dmw=2681,0,0.3175197669579692,-0.08454309798844695,-1.27756169274773,2403
dmw=2684,9,0.5967741935483871,-0.2341848212397355,-3.0683926483206503,124
dmw=2687,16,0.6962025316455697,-0.15423865612023113,-3.308156771797999,79
dmw=2687,9,0.7733812949640287,-0.06717535572515154,-1.4206669645249554,278
dmw=2689,9,0.6336633663366337,-0.22656275627606126,-2.939753339497791,101
dmw=2689,11,0.7704918032786885,-0.14382679932284326,-1.7651731633765029,122
dmw=2691,9,0.43902439024390244,-0.37426079413557783,-2.999691494887909,82
dmw=2691,16,0.6060606060606061,-0.21844680362652358,-1.6431779591954898,33
dmw=2691,11,0.717948717948718,-0.16512587086338726,-1.1789669676623726,117
dmw=2692,13,0.3723404255319149,-0.2831065575877119,-1.8486187935762157,188
dmw=2692,4,0.41114058355437666,-0.21816961658791423,-1.4018588026729684,754
dmw=2692,14,0.5245901639344263,-0.18268254979491694,-1.15771115122028,61
dmw=2692,6,0.4591304347826087,-0.17240243934130933,-1.086984966986372,575
dmw=2695,13,0.676923076923077,-0.17432527684154453,-2.0819026807140575,130
dmw=2695,14,0.7105263157894737,-0.168530779618993,-2.0069001008598937,38
dmw=2695,4,0.6888888888888889,-0.14736499105310585,-1.732935218986973,495
dmw=2696,11,0.363013698630137,-0.11538921865848362,-1.581054881749813,146
dmw=2696,4,0.363265306122449,-0.09585299375948675,-1.2969645829197451,735
dmw=2701,4,0.5275310834813499,-0.2623155769685457,-2.5039242999997735,563
dmw=2701,10,0.6036036036036037,-0.15517812434576983,-1.508893786144257,111
dmw=2701,6,0.6656716417910448,-0.12575414056182543,-1.2356208924223977,335
dmw=2705,13,0.552,-0.159541946921275,-1.8316424485841962,125
dmw=2705,6,0.5815384615384616,-0.10813940860163462,-1.2944323037366705,325
dmw=2705,4,0.594170403587444,-0.09346205190377244,-1.141038615887901,446
dmw=2706,9,0.4411764705882353,-0.393936597724458,-2.5195356822546424,68
dmw=2706,11,0.5609756097560976,-0.3367936963384377,-2.12182055825896,41
dmw=2706,16,0.5873015873015873,-0.25797136738040194,-1.5732164171531156,63
dmw=2708,6,0.24855491329479767,-0.5640485035600447,-2.4341301850613424,173
dmw=2708,8,0.4411764705882353,-0.3833086639173753,-1.586001326477248,34
dmw=2708,10,0.5,-0.28236240981617633,-1.1123070295338884,34
dmw=2708,13,0.5576923076923077,-0.27027469480368305,-1.0555849479125687,52
dmw=2720,16,0.6363636363636364,-0.2326448044446373,-2.8185976096993657,66
dmw=2720,11,0.7317073170731707,-0.18256119232069423,-2.160564171523718,164
dmw=2721,9,0.6097560975609756,-0.26879675359101873,-2.8744002966026643,82
dmw=2721,16,0.7142857142857143,-0.17211448298638443,-1.6910299459216849,14
dmw=2723,9,0.6581632653061225,-0.1896251863929378,-2.667521723599691,196
dmw=2723,10,0.7383177570093458,-0.14376406583032242,-2.012900950216084,107
dmw=2724,12,0.7153284671532847,-0.1632242388121894,-2.383130463235656,137
dmw=2724,9,0.7111111111111111,-0.12601093429171584,-1.7739185721414792,180
dmw=2724,14,0.8214285714285714,-0.10006449961891761,-1.3491544524844759,56
dmw=2725,16,0.6454545454545455,-0.14465559336706113,-2.9401231367236074,110
dmw=2736,9,0.7657992565055762,-0.07746736159021383,-2.063913406816534,269
dmw=2736,16,0.7886178861788617,-0.06439464551500385,-1.7349575646081556,123
dmw=2737,2,0.8144329896907216,-0.07831365932890777,-1.9155698169912183,776
dmw=2737,11,0.8289473684210527,-0.055027488930279755,-1.4142996218896093,76
dmw=2737,9,0.7635135135135135,-0.05109647527950156,-1.3296785809051814,296
dmw=2738,9,0.6666666666666666,-0.2024253569153459,-2.7399464842518326,102
dmw=2738,10,0.7580645161290323,-0.1410920881678126,-1.8606792959275757,62
dmw=2739,12,0.6607142857142857,-0.2082982084288746,-2.551738635665426,56
dmw=2739,16,0.675,-0.16063723345113745,-1.9114122835782639,40
dmw=2739,14,0.8,-0.11499965732390605,-1.2982703440081953,65
dmw=2741,12,0.7283950617283951,-0.12778517880043272,-2.3642790811229752,81
dmw=2741,9,0.716,-0.0927785924870671,-1.7518269852640629,250
dmw=2741,16,0.7534246575342466,-0.06678714455456813,-1.2970977917868614,73
dmw=2742,9,0.6388888888888888,-0.22374871778510452,-3.544134194630127,108
dmw=2742,15,0.8571428571428571,-0.07455049180948581,-1.1394688757148015,35
dmw=2743,9,0.7029411764705882,-0.13566371926807463,-3.3647848908841946,340
dmw=2743,1,0.8219373219373219,-0.05405445817470034,-1.425105340442933,2808
dmw=2744,9,0.5977443609022557,-0.24715335902108437,-3.6901933529597377,266
dmw=2745,16,0.5230769230769231,-0.27421606417644584,-3.177316730087226,65
dmw=2745,9,0.6360294117647058,-0.14875532244036926,-1.6591481591829604,272
dmw=2747,14,0.72,-0.1858569205693743,-2.9723855517255737,25
dmw=2748,16,0.43478260869565216,-0.38060147828772267,-3.480348315802887,46
dmw=2748,9,0.6363636363636364,-0.16735370284640594,-1.4587160256923437,121
dmw=2749,9,0.6035714285714285,-0.2250403959942916,-3.520861958773498,280
dmw=2750,9,0.6700507614213198,-0.18589044616958228,-3.1481343045681074,197
dmw=2750,12,0.8058252427184466,-0.0873704101161551,-1.4129237490215523,103
dmw=2754,9,0.6801801801801802,-0.19486380666009662,-2.7626278239151856,222
dmw=2754,14,0.7674418604651163,-0.17371042972721207,-2.4460974846716588,86
dmw=2755,16,0.7058823529411765,-0.1334760496807944,-2.7226147904730102,238
dmw=2755,9,0.7299270072992701,-0.09896175875507263,-1.9613168228435651,411
dmw=2755,11,0.8327974276527331,-0.0608114603862131,-1.119817726855334,311
dmw=2756,9,0.6789366053169734,-0.16671141099285391,-2.7662263673508685,489
dmw=2756,12,0.7590361445783133,-0.1261712043349663,-2.088906809297008,249
dmw=2757,16,0.7906976744186046,-0.07162454133416962,-2.1006934975748712,43
dmw=2758,12,0.711864406779661,-0.1557806421875051,-2.3319736833206117,177
dmw=2758,9,0.668693009118541,-0.1545489759135268,-2.312008066264344,329
dmw=2758,16,0.7591240875912408,-0.07486384014206315,-1.0202921692698608,137
dmw=2759,9,0.6547619047619048,-0.20153170533866516,-2.680094511294512,168
dmw=2759,10,0.7777777777777778,-0.11114405018877849,-1.4336445805644342,108
dmw=2759,11,0.81,-0.10175184658021075,-1.304125659890047,100
dmw=2760,13,0.46710526315789475,-0.15468581657467467,-1.6622228977675473,304
dmw=2760,11,0.46206896551724136,-0.15113431796040983,-1.6217017561046352,145
dmw=2760,5,0.5170068027210885,-0.13262039722722452,-1.4104655186041968,294
dmw=2760,8,0.5144927536231884,-0.10157853129414751,-1.0562905678093162,276
dmw=2763,14,0.3076923076923077,-0.21981982665630861,-2.2046199187000357,39
dmw=2763,12,0.25,-0.15761032029383082,-1.5639921297965793,56
dmw=2763,4,0.334375,-0.10523219030642855,-1.0246069527914414,320
dmw=2767,16,0.7216494845360825,-0.13504920307460233,-2.865906519597464,97
dmw=2767,9,0.792156862745098,-0.05499652539097233,-1.1146840135320555,255
dmw=2768,9,0.6756756756756757,-0.20041236402351648,-2.7377600620344285,148
dmw=2768,12,0.7596899224806202,-0.14899828612726906,-1.9888234322373173,129
dmw=2768,16,0.797979797979798,-0.0860938372155643,-1.0725093039892784,99
dmw=2769,9,0.5407725321888412,-0.28182849239784036,-3.486925326125562,233
dmw=2770,9,0.6653846153846154,-0.20095285439252308,-3.6535174368693966,260
dmw=2771,12,0.3924050632911392,-0.16371830579343538,-1.6575223065264773,79
dmw=2771,0,0.4288840262582057,-0.158382432920889,-1.6217007535045285,914
dmw=2771,1,0.4381752701080432,-0.10936599560671861,-1.2926365216277558,833
dmw=2772,16,0.4492753623188406,-0.3114001746115791,-3.525358257878907,69
dmw=2773,9,0.7020408163265306,-0.1418444988616927,-3.02707355453431,245
dmw=2773,12,0.8305084745762712,-0.05332588235356961,-1.1791286018192286,118
dmw=2774,16,0.7384615384615385,-0.08372676167365745,-1.9242788448538668,130
dmw=2774,12,0.7942238267148014,-0.06360603275637788,-1.4597267059377497,277
dmw=2774,13,0.8272727272727273,-0.05789337980313758,-1.327831626031665,330
dmw=2774,10,0.7990654205607477,-0.052948981257415206,-1.2136741852395236,214
dmw=2775,9,0.6746575342465754,-0.16021516123245372,-3.230076896823959,292
dmw=2775,16,0.7916666666666666,-0.05337797809880862,-1.1573236451972448,168
dmw=2776,9,0.7106109324758842,-0.1402333439305834,-3.062780999334942,311
dmw=2776,16,0.7875,-0.07269711731004003,-1.578600769800001,80
dmw=2777,16,0.67,-0.11894226475707348,-2.4071206460810264,100
dmw=2777,9,0.707196029776675,-0.06886742180492911,-1.4978679754675304,403
dmw=2778,16,0.6727272727272727,-0.10969879686396711,-1.8642759906949165,55
dmw=2778,9,0.6724137931034483,-0.09685213098836998,-1.6567205146036281,174
dmw=2778,12,0.732824427480916,-0.09151049355953622,-1.5704190484967966,131
dmw=2778,10,0.76,-0.05744093520828164,-1.0199786873718997,125
dmw=2779,11,0.6122448979591837,-0.26260999904381677,-3.4827800813132592,49
dmw=2780,12,0.5625,-0.2985735722283216,-2.5354616444152422,32
dmw=2780,15,0.68,-0.2253412117531437,-1.8680821002595691,25
dmw=2780,9,0.664179104477612,-0.15075700915538892,-1.1883829780692432,134
dmw=2781,16,0.5416666666666666,-0.28732953157944296,-3.1676322726327535,24
dmw=2781,9,0.6423357664233577,-0.17566188867145227,-1.8944508960867474,137
dmw=2782,12,0.5,-0.2572735716701652,-2.8778569445598126,16
dmw=2783,16,0.5,-0.2435900101739601,-3.0385257481753496,34
dmw=2783,1,0.7048319327731093,-0.0803538585821515,-1.2018639165996392,952
dmw=2784,16,0.5588235294117647,-0.2687361967664105,-3.358695663855448,34
dmw=2784,12,0.7466666666666667,-0.11563825605028122,-1.4357182837589701,225
dmw=2785,11,0.75,-0.14323992238601635,-2.0531128425834044,104
dmw=2785,16,0.7083333333333334,-0.13050189409828095,-1.8592273087733693,24
dmw=2785,12,0.7582417582417582,-0.11341908326475414,-1.5992098380457211,91
dmw=2785,10,0.7899159663865546,-0.0764070100776788,-1.0358490568326992,119
dmw=2786,9,0.6589147286821705,-0.11970691315401549,-1.945838615865109,129
dmw=2786,16,0.676056338028169,-0.1153365401102775,-1.88230585779095,71
dmw=2786,10,0.7525773195876289,-0.07270959684771872,-1.2626316911608373,97
dmw=2787,9,0.6121212121212121,-0.1983919966388945,-2.440882910306056,165
dmw=2787,8,0.7150537634408602,-0.1673954629176203,-2.008466246507635,186
dmw=2787,11,0.7547169811320755,-0.12647036527087685,-1.437541305378381,53
dmw=2788,16,0.3333333333333333,-0.41527455016644327,-3.468961237140153,18
dmw=2789,9,0.6737967914438503,-0.13505591887697777,-2.4175183339693103,187
dmw=2789,16,0.7333333333333333,-0.0869491397777572,-1.601438392416655,105
dmw=2789,11,0.8278688524590164,-0.052185670156498,-1.0117133934061857,122
dmw=2790,9,0.6826086956521739,-0.09726373642534047,-1.8570717684545102,230
dmw=2790,11,0.7988505747126436,-0.06115028995433702,-1.2277666834142489,174
dmw=2790,1,0.7761506276150628,-0.051924704775717756,-1.067003637161138,2390
dmw=2791,12,0.5130434782608696,-0.2901241202153795,-2.607651027608003,115
dmw=2791,16,0.5212765957446809,-0.23641660137591247,-2.0935851971255013,94
dmw=2792,9,0.6170212765957447,-0.22020943023267292,-2.638250065896487,188
dmw=2792,11,0.7419354838709677,-0.157243916338068,-1.8516778995946535,93
dmw=2792,16,0.734375,-0.11290897132754263,-1.2978408611457446,64
dmw=2793,16,0.6081081081081081,-0.17845485426852636,-2.4772822585415057,74
dmw=2793,9,0.6790123456790124,-0.09456828473155166,-1.3373020739033719,243
dmw=2793,10,0.745945945945946,-0.07511837439673297,-1.0729866716039755,185
dmw=2794,16,0.7005649717514124,-0.13524874181007507,-2.3916938161537282,177
dmw=2794,9,0.6977777777777778,-0.12738339990192882,-2.249047545498505,450
dmw=2795,11,0.6766917293233082,-0.18001168101272613,-2.3874525097886603,133
dmw=2795,16,0.6714285714285714,-0.11666818580584715,-1.5292380735685498,70
dmw=2795,9,0.6774193548387096,-0.09776169818228664,-1.2730820063391812,155
dmw=2795,10,0.7423076923076923,-0.08009846964557665,-1.033770334778416,260
dmw=2796,9,0.5746268656716418,-0.25672415762377265,-3.4399990860165235,134
dmw=2797,16,0.7659574468085106,-0.061706462933014294,-1.5847006709305202,47
dmw=2798,16,0.7246376811594203,-0.1022486660252585,-2.5093986937352883,69
dmw=2799,16,0.6822429906542056,-0.15838372493011144,-2.521575996143034,107
dmw=2799,9,0.7106741573033708,-0.11954886278130239,-1.8679940220773814,356
dmw=2799,8,0.8210290827740492,-0.07461083891066445,-1.1116972122821733,447
dmw=2800,9,0.7133333333333334,-0.06927613011199041,-1.852754482173564,150
dmw=2800,1,0.7631917631917632,-0.06715163774677202,-1.813011960708486,1554
dmw=2801,16,0.39285714285714285,-0.35365669841548103,-3.412575545661264,56
dmw=2802,9,0.6463414634146342,-0.12668983215516816,-2.102547796941368,328
dmw=2802,16,0.6865671641791045,-0.09946924901733456,-1.6569376154286928,67
dmw=2802,10,0.7428571428571429,-0.077746330459466,-1.301326068367351,280
dmw=2803,1,0.727710843373494,-0.07415927867839511,-1.5227237624699121,1245
dmw=2803,9,0.6746031746031746,-0.07394785001785176,-1.5193495301460123,126
dmw=2803,16,0.6891891891891891,-0.07333874873191937,-1.5096287607751986,74
dmw=2803,10,0.7288135593220338,-0.07111266314391673,-1.474102215190023,118
dmw=2804,16,0.49612403100775193,-0.28773970834409235,-3.355678335199763,129
dmw=2804,9,0.665083135391924,-0.10568194002059139,-1.1405872046644812,421
dmw=2805,11,0.6532258064516129,-0.23201344065044882,-3.2866660200457356,124
dmw=2805,9,0.7468354430379747,-0.069637904770116,-1.0665628500183049,237
dmw=2806,9,0.674863387978142,-0.16728848110105132,-2.9033983900968408,366
dmw=2806,16,0.7516339869281046,-0.10032094314780882,-1.6771679359274736,153
dmw=2807,14,0.7708333333333334,-0.12501434037175496,-2.8782349734367414,144
dmw=2807,12,0.7860262008733624,-0.05526984138430446,-1.1983656209101254,229
dmw=2808,16,0.5967741935483871,-0.22333147209640658,-2.8190992036869527,62
dmw=2808,9,0.656934306569343,-0.15173297444628586,-1.9275051777452163,137
dmw=2809,16,0.6458333333333334,-0.13755979863564372,-2.377195073778168,48
dmw=2809,9,0.6559485530546624,-0.1143257528874464,-2.0001040390387224,311
dmw=2809,1,0.763894523326572,-0.05619960341396346,-1.056710448102197,2465
dmw=2810,9,0.568,-0.20800823592885953,-2.4084454872003023,125
dmw=2810,16,0.5833333333333334,-0.20555602745260382,-2.381119011482138,12
dmw=2811,16,0.7,-0.09963803806101956,-2.000533116807766,50
dmw=2811,10,0.7674418604651163,-0.06503414164310983,-1.3912209264968234,86
dmw=2811,1,0.773369199731002,-0.06080001231509313,-1.3166655474216973,1487
dmw=2814,14,0.6688963210702341,-0.06935107034923571,-2.194543342789848,299
dmw=2814,16,0.5128205128205128,-0.05837473036782448,-1.8885874195776238,234
dmw=2815,9,0.5088757396449705,-0.3150018113455483,-3.5064677400509994,169
dmw=2816,16,0.7301587301587301,-0.12187118412089126,-2.345491131701346,63
dmw=2816,9,0.7261146496815286,-0.11611624932920095,-2.2240916750834905,157
dmw=2817,16,0.6885245901639344,-0.14818596502717085,-2.4062488835212625,122
dmw=2817,12,0.775,-0.09490180038001095,-1.46056672447441,120
dmw=2817,9,0.7370242214532872,-0.08907987934058781,-1.3572398374936374,289
dmw=2818,9,0.6677740863787376,-0.17529641099149462,-2.6608479210282123,301
dmw=2818,16,0.7044334975369458,-0.1483929801275342,-2.2234078508367126,203
dmw=2819,16,0.6545454545454545,-0.19687370641294755,-3.2143662904330825,110
dmw=2819,9,0.7517482517482518,-0.08983896791531021,-1.458219255117511,286
dmw=2820,16,0.4772727272727273,-0.26994294352804193,-3.1493399352057763,44
dmw=2820,9,0.6220472440944882,-0.11060625610403074,-1.2783975614784509,127
dmw=2821,9,0.656,-0.20545653719893775,-2.8999777413332484,125
dmw=2821,16,0.75,-0.12024541493274798,-1.5904980019428892,72
dmw=2821,12,0.8026315789473685,-0.09482398182590512,-1.1998347796502933,152
dmw=2822,10,0.7175572519083969,-0.13823010330675334,-2.944096019134162,131
dmw=2823,9,0.7396280400572246,-0.10493308763588438,-3.232428770585003,699
dmw=2823,14,0.8720379146919431,-0.05338408168042186,-1.6219750716894532,211
dmw=2824,16,0.6783625730994152,-0.15894493599998294,-3.229897827407578,171
dmw=2825,11,0.7772020725388601,-0.11865904418294915,-2.875531032914969,193
dmw=2825,16,0.7894736842105263,-0.05308305096463972,-1.4288193346594922,152
dmw=2826,16,0.6063829787234043,-0.16969789445231387,-2.9327826153655,94
dmw=2827,16,0.4578313253012048,-0.22545727437083812,-2.6865097106584614,83
dmw=2827,10,0.5894039735099338,-0.1393224404938983,-1.6990408173400826,151
dmw=2828,9,0.5572519083969466,-0.2700722747253754,-3.449008234683322,131
dmw=2828,16,0.7345132743362832,-0.1033575513757794,-1.2610811090837513,113
dmw=2829,16,0.6376811594202898,-0.22954385880108386,-3.777562401279121,69
