DMW,Cluster,Raw_Fraction,Residual,Z_Score,Coverage
dmw=11738,9,0.6569148936170213,-0.2145219527100567,-2.344624225027871,376
dmw=19588,9,0.21595330739299612,-0.21325701642448386,-2.080322818335788,514
dmw=11989,9,0.5796178343949044,-0.2119859678992302,-3.4145602455565918,471
dmw=11688,9,0.5758754863813229,-0.21168046350415914,-2.745255546874631,514
dmw=18383,9,0.5075,-0.21102573708338024,-2.721765213490139,400
dmw=12186,9,0.35967302452316074,-0.21047718866840837,-2.458002410562649,367
dmw=6284,9,0.32919254658385094,-0.21042115580827497,-0.7517676955129233,322
dmw=2684,9,0.5907473309608541,-0.20991010615104055,-3.227146340296846,281
dmw=19872,9,0.3028169014084507,-0.2089011356317752,-2.0976491095808347,284
dmw=6253,9,0.35929203539823007,-0.2085070162974939,-1.3180132517883396,565
dmw=12002,9,0.5490196078431373,-0.2084175668998942,-2.680439565981167,357
dmw=6202,9,0.4860335195530726,-0.20744238137727655,-1.664540452008294,358
dmw=6265,9,0.45996275605214154,-0.20665262885985258,-0.9123218858973126,537
dmw=11666,9,0.6148796498905909,-0.20634371571404786,-2.756344666794996,457
dmw=5986,9,0.2323943661971831,-0.20611949732469817,-1.5185222016689817,142
dmw=14239,9,0.5898123324396782,-0.20493717858007643,-2.803993764803046,373
dmw=11773,9,0.6527196652719666,-0.2038481419453888,-3.27977257469639,478
dmw=14467,9,0.4878048780487805,-0.20382847715546937,-2.6941789817179407,164
dmw=3419,9,0.606280193236715,-0.20282973634793888,-2.654429557061786,414
dmw=6150,9,0.47878787878787876,-0.20215205849393503,-2.7107407801266925,165
dmw=20739,9,0.7204301075268817,-0.201609839004683,-3.4611240490085793,186
dmw=6300,9,0.31877729257641924,-0.20147165288540442,-1.0744820224470124,229
dmw=6276,9,0.33646616541353386,-0.20135998059780297,-1.0467193402706787,532
dmw=6264,9,0.3303303303303303,-0.20113851978495556,-1.0823403518917618,333
dmw=14035,9,0.6345177664974619,-0.20089922845715447,-2.872101622581666,394
dmw=19920,9,0.27049180327868855,-0.20085745052958898,-1.9924088132889148,244
dmw=11816,9,0.6446808510638298,-0.20045387217522592,-3.399689195775466,470
dmw=19789,9,0.29896907216494845,-0.19989141388645137,-1.9377059149802276,291
dmw=11714,9,0.65625,-0.19942353708257476,-2.579290065171121,288
dmw=11796,9,0.6318681318681318,-0.1990976150607794,-3.06334876244807,182
dmw=6275,9,0.35555555555555557,-0.1988030382685531,-0.9396335597927491,135
dmw=11873,9,0.5482954545454546,-0.19839426915850855,-2.3157048360131847,352
dmw=14251,9,0.3686868686868687,-0.19754737149714113,-1.713785031044524,198
dmw=6268,9,0.5055555555555555,-0.19699621434231407,-1.392563149158982,180
dmw=10826,9,0.25380710659898476,-0.19587903550200753,-2.137613813253166,197
dmw=6257,9,0.3710174717368962,-0.19544317914876203,-0.9429558105965864,973
dmw=14316,9,0.6353135313531353,-0.19436308691193538,-3.0409604330729794,606
dmw=6601,9,0.583732057416268,-0.19420324731371963,-2.5062038677018523,209
dmw=6287,9,0.26136363636363635,-0.19372409579806132,-0.7456324452141394,176
dmw=6370,9,0.5384615384615384,-0.19363753325755795,-2.8569453350611194,182
dmw=12185,9,0.5970149253731343,-0.19269267261646073,-2.9713208830140827,134
dmw=6291,9,0.2777085927770859,-0.19259991087474565,-0.9264473991385647,803
dmw=936,9,0.446064139941691,-0.19248925462983185,-1.9161299375445244,343
dmw=11932,9,0.6519607843137255,-0.19221383887071308,-3.276658949937258,612
dmw=21405,9,0.48598130841121495,-0.19080734801584126,-1.9248531283078751,107
dmw=6169,9,0.5779816513761468,-0.1907843918738189,-3.1005434474213014,109
dmw=14604,9,0.5627906976744186,-0.19067707219913244,-2.276888611787591,215
dmw=14268,9,0.5848101265822785,-0.19015746446991522,-2.750607433738946,395
dmw=6537,9,0.24193548387096775,-0.189775722980618,-1.0533453377635027,248
dmw=15578,9,0.6116071428571429,-0.18959850595205507,-1.795812974810131,224
dmw=6255,9,0.3669064748201439,-0.1875567900341098,-0.9140458093460501,1112
dmw=6653,9,0.2987012987012987,-0.18743474180749403,-1.7881814147139556,154
dmw=19589,9,0.6137339055793991,-0.18724977669739695,-2.526782877089186,233
dmw=18627,9,0.4714285714285714,-0.1863626523719264,-1.2091930673838092,70
dmw=12075,9,0.638196915776987,-0.18608359531905994,-2.82233215406065,843
dmw=6289,9,0.3153409090909091,-0.18607587367389028,-0.9030831113214561,1408
dmw=14549,9,0.6657142857142857,-0.185695880283831,-3.180095322340085,350
dmw=14270,9,0.5974025974025974,-0.1842931158383142,-3.033344833389507,231
dmw=7271,9,0.625,-0.18428674750281182,-2.0396617683860834,168
dmw=6286,9,0.28205128205128205,-0.18428157554000457,-1.0292898754452535,390
dmw=14247,9,0.4098360655737705,-0.18385707615087343,-1.9763184370887517,183
dmw=19955,9,0.30526315789473685,-0.18385649560419065,-1.592351017757864,190
dmw=6045,9,0.31840796019900497,-0.18359881456977,-1.6183467943917837,201
dmw=12056,9,0.5325670498084292,-0.18351660883721088,-3.11002008111163,261
dmw=6256,9,0.42857142857142855,-0.18314760043823214,-0.9356080323596841,1855
dmw=6296,9,0.3440643863179074,-0.1830533481498478,-1.0194692021304554,1491
dmw=6227,9,0.506578947368421,-0.18275107234713683,-1.4929986042197978,304
dmw=11941,9,0.5555555555555556,-0.18244466797117065,-3.2193024433881545,288
dmw=12057,9,0.6376146788990825,-0.1823681257129175,-2.2272922131737425,218
dmw=12173,9,0.6027397260273972,-0.18160283915526543,-2.4408592748279294,219
dmw=6298,9,0.36542669584245074,-0.1815490272759666,-0.5840268860133653,457
dmw=19913,9,0.296969696969697,-0.18144622205082467,-1.5744828199436707,165
dmw=14449,9,0.45182724252491696,-0.1811573644134739,-2.477372949326685,903
dmw=19778,9,0.3921832884097035,-0.18039169229609642,-2.193640495564378,742
dmw=6462,9,0.33146067415730335,-0.18037616342281354,-1.5448570408149358,356
dmw=11903,9,0.6530920060331825,-0.18021179222699513,-2.84149101172432,663
dmw=6252,9,0.41580756013745707,-0.18012946499275112,-0.7924620205601531,582
dmw=14838,9,0.6504854368932039,-0.18011003596470365,-1.9125228060544255,103
dmw=2864,9,0.5973154362416108,-0.17975179222009952,-2.779102981716833,298
dmw=6200,9,0.42313323572474376,-0.1796685266306443,-0.9154670824517718,683
dmw=6670,9,0.5578231292517006,-0.17947386994277126,-2.582276171438697,294
dmw=12124,9,0.6567567567567567,-0.17942733468494,-2.909526556789228,370
dmw=11564,9,0.6685185185185185,-0.17915625451195605,-3.097955886912237,540
dmw=18032,9,0.5209580838323353,-0.1790942218670195,-1.8074469181813722,167
dmw=6612,9,0.5785714285714286,-0.17903417868825,-1.8839655595235112,280
dmw=6102,9,0.4897959183673469,-0.17817912311634454,-1.7729908217908388,98
dmw=6107,9,0.673202614379085,-0.1779267882485418,-1.8259700406404349,153
dmw=11984,9,0.6343283582089553,-0.177891625858822,-3.238276352321629,402
dmw=6277,9,0.2727272727272727,-0.17776012929338708,-1.0550821289204606,451
dmw=49,9,0.19298245614035087,-0.17690716015336394,-2.1533330322379767,57
dmw=2768,9,0.5476190476190477,-0.1765690684038399,-2.6833058830672547,336
dmw=6211,9,0.4436948624805397,-0.1762604975410621,-1.482440505825367,1927
dmw=11928,9,0.6848958333333334,-0.175539606060229,-3.2242849966135227,384
dmw=11615,9,0.6136363636363636,-0.17505261271701744,-1.8298722268124734,132
dmw=19860,9,0.36989795918367346,-0.17466746131310412,-1.8631180353574157,392
dmw=6229,9,0.3861209964412811,-0.17391735960823324,-1.2238212621144742,562
dmw=2939,9,0.35972461273666095,-0.17329044112477104,-1.6986500804584874,581
dmw=7236,9,0.2962962962962963,-0.17323722659944207,-1.1353261197045101,81
dmw=6288,9,0.34472934472934474,-0.17289864930626703,-0.7188734586857065,351
dmw=20001,9,0.25833333333333336,-0.17215188976106166,-0.7728065805861787,120
dmw=14340,9,0.5457317073170732,-0.17184082938695933,-2.9654310349210458,328
dmw=6644,9,0.6258503401360545,-0.1712956860961964,-2.396649088358339,147
dmw=6262,9,0.35051546391752575,-0.17126908343617075,-0.6879440482594447,97
dmw=12015,9,0.6728110599078341,-0.17125256791792476,-3.246875517263709,217
dmw=6343,9,0.5675675675675675,-0.1699074948310274,-3.028094650974496,296
dmw=6233,9,0.46019278828989646,-0.16988550758703153,-1.9075389511212713,2801
dmw=6669,9,0.6385281385281385,-0.16964013907540576,-2.7048080405289165,462
dmw=3777,9,0.6830601092896175,-0.16896124470432639,-3.384426955038526,183
dmw=7800,9,0.675,-0.16877571213888343,-1.0839340874173777,40
dmw=11810,9,0.6902985074626866,-0.16851621600285427,-2.451531887036374,268
dmw=11869,9,0.6936936936936937,-0.16846857641528845,-3.058202749228296,222
dmw=11542,9,0.6607929515418502,-0.16810962589795575,-1.307999159801149,227
dmw=6292,9,0.3652941176470588,-0.16799341410744922,-0.7215581972505201,1700
dmw=6224,9,0.4847930017292239,-0.16777645303013622,-1.501226524174442,9831
dmw=6205,9,0.4230769230769231,-0.16760365843628594,-1.0132672416554174,832
dmw=6239,9,0.45474254742547426,-0.16692381869023232,-1.2514659429976864,1845
dmw=11884,9,0.7017045454545454,-0.166649799659634,-2.9510257446671604,352
dmw=19829,9,0.6484771573604061,-0.16655563684043362,-2.260490731182923,788
dmw=6387,9,0.5204819277108433,-0.166483705523791,-2.569117769774078,415
dmw=12048,9,0.6571428571428571,-0.16593467196195288,-2.8544160542493864,245
dmw=3988,9,0.6091954022988506,-0.16573878998283664,-1.7412446339505567,174
dmw=6086,9,0.3421686746987952,-0.1656643737541268,-1.77558732165546,415
dmw=6225,9,0.43537414965986393,-0.16555164435574105,-1.175066413400201,294
dmw=6228,9,0.47161572052401746,-0.16552270591101403,-1.260850215117494,458
dmw=14067,9,0.7056277056277056,-0.16550827322494155,-3.2580865871290148,462
dmw=6199,9,0.41865509761388287,-0.1652056034502829,-0.7099242138415446,461
dmw=17398,9,0.42857142857142855,-0.1651181567745828,-0.761084986338439,147
dmw=11792,9,0.6624803767660911,-0.1649550907493823,-3.3184585315818285,1274
dmw=14263,9,0.5870445344129555,-0.164157229221647,-2.2127158016013087,494
dmw=6237,9,0.5287769784172662,-0.1630653408946625,-0.7541516133620516,556
dmw=6470,9,0.33433734939759036,-0.16213450163962984,-1.3885081667696635,332
dmw=14516,9,0.3495702005730659,-0.16207302043898902,-0.9529263750563064,349
dmw=8230,9,0.3118279569892473,-0.1618834457026893,-1.6129666082311878,93
dmw=20299,9,0.5726495726495726,-0.1605467072162029,-2.637121870357497,234
dmw=14378,9,0.6114551083591331,-0.1602153224207279,-2.8472180652883097,646
dmw=11839,9,0.6,-0.15978982525186203,-2.4612377053295966,305
dmw=6248,9,0.34559289790741915,-0.1595981406237585,-0.7472459454941845,1577
dmw=19648,9,0.6282722513089005,-0.15953545884015485,-2.1857907903477205,191
dmw=19767,9,0.4372623574144487,-0.15922978534905868,-3.0556858192690415,526
dmw=6480,9,0.2589073634204275,-0.15890326199267474,-1.4441067657282038,421
dmw=6251,9,0.36431784107946025,-0.15881917997926714,-1.103846149265221,667
dmw=2637,9,0.5606694560669456,-0.15843532004226912,-1.9126393162663242,239
dmw=20089,9,0.6928571428571428,-0.1583734675271945,-1.4442183285046075,140
dmw=11887,9,0.686411149825784,-0.1576260059377459,-2.4616682522497775,861
dmw=6113,9,0.5133928571428571,-0.15759935814290493,-2.260665028825393,224
dmw=14315,9,0.5645161290322581,-0.15744889992982147,-2.8240754431871085,248
dmw=14101,9,0.30718954248366015,-0.15740225459726742,-1.6860468600121348,306
dmw=6219,9,0.46619217081850534,-0.15714389656334377,-1.873128568895794,281
dmw=12243,9,0.6475095785440613,-0.15694786816202866,-1.8888302163134176,522
dmw=6236,9,0.5249643366619116,-0.15684396799919342,-1.0860144819692055,701
dmw=7362,9,0.5585585585585585,-0.15608716693477231,-1.788292517225559,111
dmw=2749,9,0.5850467289719626,-0.1560360158639833,-2.8249363097629616,535
dmw=11619,9,0.7222222222222222,-0.1550406343382058,-2.5001855516957634,144
dmw=14609,9,0.5223463687150838,-0.1549168842362345,-1.6280919513686198,358
dmw=14504,9,0.6226415094339622,-0.15484217631909636,-1.4382138170600982,371
dmw=14380,9,0.6616961789375583,-0.15365087477910733,-3.0735976235877702,1073
dmw=6249,9,0.37735849056603776,-0.15362772994705332,-0.6390583185048869,318
dmw=11787,9,0.646551724137931,-0.15352488779887463,-2.275719611310308,232
dmw=2723,9,0.6322751322751323,-0.1535190040272535,-3.131690562709635,378
dmw=11851,9,0.6831875607385811,-0.15338955359372286,-3.1133753160371396,1029
dmw=3477,9,0.6015625,-0.15316750396059453,-2.440815545501608,256
dmw=6455,9,0.4779874213836478,-0.15272211467214747,-2.4519300113234417,477
dmw=6451,9,0.31746031746031744,-0.15252103435994485,-2.0041381569900336,567
dmw=14325,9,0.5588235294117647,-0.15149324321377355,-2.688183305416628,442
dmw=12137,9,0.6636363636363637,-0.15142194500333828,-2.6248657031970803,550
dmw=12007,9,0.6368715083798883,-0.1510246360425983,-2.451780924664985,358
dmw=6297,9,0.2802653399668325,-0.15096672062786998,-0.5607425560247501,603
dmw=14465,9,0.6011904761904762,-0.14977962336628514,-2.782788963978896,336
dmw=14363,9,0.38267148014440433,-0.1496952813249388,-2.328670655991064,554
dmw=6213,9,0.4011299435028249,-0.14930065700291167,-1.432363037357553,177
dmw=3228,9,0.1967741935483871,-0.14889629122751907,-1.0856444036030177,310
dmw=2800,9,0.4662756598240469,-0.14877725456518903,-2.3601954004568255,341
dmw=5711,9,0.5045662100456622,-0.14869130040908196,-2.503327899849063,438
dmw=15378,9,0.4274193548387097,-0.14822050391451552,-1.9958963491949377,124
dmw=12103,9,0.6838565022421524,-0.14778788778367458,-3.5767126540671317,446
dmw=2706,9,0.6274509803921569,-0.1476112451941748,-1.624539886972141,153
dmw=19855,9,0.3724340175953079,-0.147313726098388,-1.2189471861624919,341
dmw=12163,9,0.6349496797804208,-0.1472701506164884,-2.1139124008601753,1093
dmw=6240,9,0.5355648535564853,-0.1470585454799911,-0.8524069173044415,478
dmw=6299,9,0.3433734939759036,-0.14686687624908812,-0.6622570571988691,498
dmw=6507,9,0.6066066066066066,-0.14666219748484854,-2.576062251032699,333
dmw=19553,9,0.46360153256704983,-0.14654017062879532,-1.8562173658488903,261
dmw=6231,9,0.4591321897073663,-0.1465273646658785,-0.8018800383407527,991
dmw=6241,9,0.507628294036061,-0.1462678749555587,-0.970866982218246,721
dmw=12102,9,0.6291739894551845,-0.14613368400883342,-3.308843228354816,1138
dmw=11797,9,0.7005208333333334,-0.14611392853446292,-2.6225655323836525,384
dmw=14509,9,0.703125,-0.14603507421111672,-3.080749725772689,256
dmw=19739,9,0.5469613259668509,-0.14547366132280415,-2.24931087329192,181
dmw=11753,9,0.6440944881889764,-0.14462836967359693,-2.897658831433746,635
dmw=11834,9,0.6993769470404985,-0.1445073220331995,-2.6099314906171096,642
dmw=6235,9,0.32096069868995636,-0.14429261882333433,-0.9189498564571067,458
dmw=20801,9,0.7207792207792207,-0.14293316282014645,-1.998088325905787,308
dmw=14484,9,0.49070631970260226,-0.14282171918292408,-2.8827549157700494,538
dmw=14425,9,0.38055555555555554,-0.14265666438526814,-1.3760665228668705,360
dmw=6207,9,0.37708830548926014,-0.14239413233049464,-0.8953986973470857,419
dmw=6509,9,0.6381578947368421,-0.14206021359722143,-3.056500454477805,456
dmw=5919,9,0.4275092936802974,-0.1415082635639205,-1.299475770443331,269
dmw=11776,9,0.6884057971014492,-0.14127465576439946,-2.9002607876110877,414
dmw=11715,9,0.6493150684931507,-0.14091156668521254,-2.4375097763387825,365
dmw=4566,9,0.4918032786885246,-0.14090755701106783,-1.3000016633528386,61
dmw=6246,9,0.3701067615658363,-0.14081231568701108,-0.5614834097393702,281
dmw=14399,9,0.6218487394957983,-0.14075316284380956,-2.6797448169905778,357
dmw=2691,9,0.6093023255813953,-0.14047888814492393,-2.3764612154362927,215
dmw=11741,9,0.7093333333333334,-0.14028413671584639,-2.0876271111003892,375
dmw=6230,9,0.4179566563467492,-0.1401912469029038,-1.0941060821921673,646
dmw=16409,9,0.32786885245901637,-0.1394117626765245,-0.859630144427765,61
dmw=6488,9,0.3911671924290221,-0.13937366194173095,-1.9039041800602348,634
dmw=2611,9,0.37777777777777777,-0.13910452129190842,-1.1703995275414132,135
dmw=11889,9,0.6752021563342318,-0.13903205680576547,-3.2605027967393583,742
dmw=4746,9,0.6134185303514377,-0.13900600679251096,-1.2881003671719973,313
dmw=12074,9,0.6928374655647382,-0.13877079603066544,-2.8754268548633815,726
dmw=14230,9,0.534375,-0.13854862665229772,-1.2163513326623456,320
dmw=11981,9,0.6395881006864989,-0.1380490603872233,-1.8822637154297768,874
dmw=6748,9,0.3161764705882353,-0.1379249678508443,-1.2950666231689107,272
dmw=19880,9,0.4101910828025478,-0.13790279082177503,-1.6597255985630255,785
dmw=11745,9,0.6743215031315241,-0.13781185341155067,-2.7332915026663116,479
dmw=6295,9,0.40458015267175573,-0.13768493718371455,-0.7119633204600215,393
dmw=14052,9,0.7269230769230769,-0.1373453887617685,-3.171707560372214,260
dmw=14299,9,0.49107142857142855,-0.1372990046874049,-1.2881393493845914,336
dmw=11994,9,0.7084870848708487,-0.13705907512059112,-2.6088718339928962,271
dmw=6181,9,0.3308270676691729,-0.1361985070019655,-1.5305575456084954,665
dmw=11731,9,0.6871345029239766,-0.13618290553923884,-2.9136249735166966,342
dmw=12136,9,0.6523702031602708,-0.13615380635009888,-2.8234126812805322,443
dmw=6354,9,0.5184210526315789,-0.13613228893727314,-1.9342452971340547,380
dmw=6247,9,0.3283582089552239,-0.13598700010121162,-0.8498321477262298,670
dmw=11747,9,0.6106194690265486,-0.13590583811764523,-2.5003867813936598,339
dmw=12113,9,0.6834532374100719,-0.13568896177528755,-1.707178104526321,278
dmw=6222,9,0.5803108808290155,-0.1353499581411891,-1.859447872131829,579
dmw=6272,9,0.38594594594594595,-0.1351392103645665,-0.6918793641564577,925
dmw=2769,9,0.5376984126984127,-0.1344066521380971,-2.116233646353804,504
dmw=19671,9,0.34831460674157305,-0.1342046225185431,-1.9582281743508814,267
dmw=5934,9,0.253125,-0.13415434954992622,-0.6275470626666103,320
dmw=6166,9,0.592274678111588,-0.13329835540801682,-3.291035926454318,233
dmw=14779,9,0.09243697478991597,-0.13288680413759826,-1.1608164884023333,119
dmw=6220,9,0.5270522388059702,-0.13274218080850553,-1.0624113384499636,1072
dmw=14420,9,0.7056277056277056,-0.13206199417697606,-1.955769699217496,231
dmw=6116,9,0.43873517786561267,-0.13177795160761774,-1.4608007537546057,253
dmw=2631,9,0.430939226519337,-0.13155891643492457,-1.2751946648135408,181
dmw=11786,9,0.7142857142857143,-0.13136937530295512,-2.006946600827276,385
dmw=14356,9,0.45425867507886436,-0.13122519508939395,-1.4845957448278686,317
dmw=12139,9,0.7079207920792079,-0.13112137291398807,-2.3219456090162307,404
dmw=12106,9,0.695364238410596,-0.13071548091601737,-3.3300101545256817,302
dmw=12276,9,0.373134328358209,-0.1302679527337291,-0.6712666191899916,67
dmw=6127,9,0.544,-0.12978939717353777,-2.692473003805491,250
dmw=6120,9,0.376,-0.1294988194853186,-0.9797082474558473,250
dmw=11771,9,0.7254725472547254,-0.12889915993061052,-2.024560559855953,1111
dmw=14405,9,0.6826086956521739,-0.1288965403834863,-2.6274909037249885,230
dmw=14297,9,0.5930735930735931,-0.12874052525544022,-2.3182055395866183,462
dmw=14468,9,0.6277372262773723,-0.12855014236583817,-2.333411981862735,411
dmw=20242,9,0.5714285714285714,-0.12853943245753263,-1.5845071522468628,357
dmw=19734,9,0.41304347826086957,-0.12845148279380453,-1.6235232951545044,368
dmw=11886,9,0.6698564593301436,-0.1283516559206388,-1.730069283337199,209
dmw=6206,9,0.4960159362549801,-0.12767517778601156,-0.9105850474609783,502
dmw=16442,9,0.35891647855530473,-0.12764689930657508,-1.731352451821288,443
dmw=19509,9,0.3223684210526316,-0.1275301437700484,-0.6726563665151072,304
dmw=11768,9,0.3018242122719735,-0.12744186383432587,-0.9667008144126001,603
dmw=11927,9,0.7275985663082437,-0.12738206875509583,-3.0249022700532655,558
dmw=11813,9,0.6929824561403509,-0.1272834429775268,-2.540359895061801,570
dmw=14487,9,0.54375,-0.12707594684050205,-1.952567475650357,320
dmw=11909,9,0.5780821917808219,-0.12703150531070073,-2.0282163170159877,365
dmw=19536,9,0.43377001455604075,-0.1270145427298916,-1.201270176164539,687
dmw=19543,9,0.233502538071066,-0.12685067511789574,-0.8431518320371992,197
dmw=11812,9,0.7176470588235294,-0.12683876123622073,-2.870006697165399,680
dmw=12058,9,0.7177177177177178,-0.12678629022117927,-1.5579810050037568,333
dmw=14039,9,0.35469107551487417,-0.12636564018643098,-1.654046066471564,437
dmw=12213,9,0.7452574525745257,-0.12612369132108958,-2.9443777625164667,369
dmw=11864,9,0.6384,-0.12522277770658896,-1.77674784694891,625
dmw=11831,9,0.6323529411764706,-0.12516408019214686,-2.4509676492148964,544
dmw=6407,9,0.6269592476489029,-0.12515054251769497,-1.9695811282252782,319
dmw=19887,9,0.6713286713286714,-0.12495434393636773,-3.0197292784593626,429
dmw=12515,9,0.28348214285714285,-0.12490967802400849,-1.2803540488888616,448
dmw=14269,9,0.6134453781512605,-0.1248094222540217,-2.0149626769566993,595
dmw=12138,9,0.6889460154241646,-0.12476894268903993,-2.5005824866818993,778
dmw=14151,9,0.340625,-0.1245202459414772,-2.062279995139367,320
dmw=6126,9,0.3128491620111732,-0.12439911949890836,-0.9774570345305781,179
dmw=11849,9,0.4857142857142857,-0.12430582274747887,-1.8705149371039282,315
dmw=6468,9,0.48031496062992124,-0.12401696245980659,-2.0961434556476863,254
dmw=11888,9,0.7215669755686605,-0.12397947150349009,-2.509326619285317,2374
dmw=11874,9,0.6061269146608315,-0.12378977161059723,-1.672800627881134,457
dmw=19534,9,0.4346846846846847,-0.12357373375450897,-1.6113258511176995,444
dmw=14303,9,0.49528301886792453,-0.12347641723938146,-2.0890549212054093,212
dmw=15819,9,0.6591375770020534,-0.1234441939948766,-2.2154242754185502,487
dmw=6215,9,0.5222634508348795,-0.12334754315079355,-1.119351669497259,1078
dmw=2863,9,0.7027863777089783,-0.12310412089998557,-2.5391896914588417,323
dmw=14118,9,0.74,-0.12308078950284285,-1.9866428712938742,150
dmw=11736,9,0.5816876122082585,-0.1229247787776181,-2.2358200090268037,557
dmw=3421,9,0.7184466019417476,-0.122906853158399,-2.3131458872085,927
dmw=12467,9,0.5490196078431373,-0.12263273323659207,-0.9685966683241146,204
dmw=14729,9,0.303886925795053,-0.12258847772820153,-1.1157729786571435,283
dmw=6351,9,0.41467576791808874,-0.12241820102504247,-1.5441149194365689,586
dmw=2589,9,0.3355048859934853,-0.12193516199870347,-0.9759700596009258,307
dmw=1962,9,0.2627986348122867,-0.1219055078488101,-1.2699107853381244,293
dmw=6356,9,0.627906976744186,-0.12188858261254354,-1.52821342311284,172
dmw=19134,9,0.2,-0.1214752382413945,-1.1778139359006077,50
dmw=20628,9,0.3617021276595745,-0.12138518844604707,-0.6465759756196453,141
dmw=20140,9,0.41338582677165353,-0.12134818501171668,-1.4565973533816297,254
dmw=11814,9,0.7396825396825397,-0.12123154301602812,-2.023553658212235,315
dmw=6232,9,0.4968939215223716,-0.12114099188850519,-1.3996665769919614,12717
dmw=6520,9,0.446875,-0.12105850768077175,-1.3512681532512005,320
dmw=2843,9,0.4601226993865031,-0.12067427824124066,-1.7529764876511467,326
dmw=19700,9,0.38235294117647056,-0.1206300554029347,-1.9369911150418873,408
dmw=14456,9,0.6147757255936676,-0.11940873321335255,-1.9646540448016634,379
dmw=11690,9,0.744578313253012,-0.11938635758979477,-1.8927179903859335,830
dmw=6216,9,0.5325077399380805,-0.11935833433712184,-1.448425554119952,646
dmw=14440,9,0.6086956521739131,-0.11926806918879562,-2.258078814999495,230
dmw=6494,9,0.5461847389558233,-0.11926258047491334,-2.555000786860257,498
dmw=20240,9,0.525,-0.11919250667445258,-1.1590409950465268,160
dmw=6371,9,0.3551829268292683,-0.1189729809551604,-0.6759866319552844,656
dmw=11870,9,0.7053854276663146,-0.11876593798856139,-2.7073810188275305,947
dmw=19122,9,0.305019305019305,-0.11867496623299639,-1.055576582769325,259
dmw=11830,9,0.6951026856240127,-0.11826285436126738,-2.1625579763393987,633
dmw=11573,9,0.7907542579075426,-0.11784895095946513,-2.1507703045562208,411
dmw=6122,9,0.40359897172236503,-0.11775532791043974,-1.2913863429785435,389
dmw=14258,9,0.6331360946745562,-0.11760942541503006,-1.710302780210643,338
dmw=14450,9,0.3732193732193732,-0.11738794504921496,-1.6418034459257456,351
dmw=11977,9,0.6779220779220779,-0.11735536151254533,-2.2293182001000824,1155
dmw=12132,9,0.625,-0.11733499104846268,-1.9684594816216168,648
dmw=2680,9,0.3988439306358382,-0.11728527384313187,-1.3748582770149007,346
dmw=14400,9,0.6511627906976745,-0.1169955629968652,-2.1605224979218707,344
dmw=11629,9,0.6129943502824858,-0.11696278930650517,-2.4772645831397013,354
dmw=11972,9,0.6490384615384616,-0.11684854500528374,-2.370058956061811,832
dmw=14368,9,0.6088957055214724,-0.1167754018964261,-1.9095801036115392,652
dmw=14049,9,0.6757679180887372,-0.11660232007839355,-2.9788506396787344,293
dmw=6746,9,0.3281075027995521,-0.11634545206459407,-1.3259284887470708,893
dmw=11676,9,0.2340764331210191,-0.11632826442033944,-1.2207162729088328,628
dmw=11679,9,0.6904761904761905,-0.11579176779825073,-0.7189701551372304,126
dmw=11880,9,0.638752052545156,-0.11558416635951485,-2.2766161814587114,609
dmw=11746,9,0.7057356608478803,-0.11539273494787561,-2.051111477901417,401
dmw=14329,9,0.6158256880733946,-0.11538929940722376,-2.7568867215548822,872
dmw=2895,9,0.43007915567282323,-0.11531524641941099,-1.3749430117514412,758
dmw=14486,9,0.6298157453936348,-0.11524300118283781,-2.519967137306177,597
dmw=11668,9,0.7051282051282052,-0.11513257121915277,-1.9507637286821105,312
dmw=11881,9,0.6900269541778976,-0.1151207907966949,-2.2401130859467466,371
dmw=14424,9,0.6294117647058823,-0.11476700785352278,-2.3167341696935146,340
dmw=14374,9,0.6666666666666666,-0.11471604820340764,-2.67782584569478,480
dmw=6702,9,0.2972972972972973,-0.1143037993558293,-0.6588819263569045,111
dmw=11799,9,0.5844155844155844,-0.11427550913693874,-2.0376053712679574,231
dmw=14495,9,0.4407158836689038,-0.11400323836161086,-1.7085489737292328,447
dmw=14054,9,0.7597087378640777,-0.11374517822624863,-1.8923858944495418,412
dmw=1557,9,0.16829268292682928,-0.11373913769064561,-2.3589462678363966,410
dmw=12927,9,0.7642585551330798,-0.11368271014153863,-1.9758056071580543,263
dmw=14249,9,0.6227758007117438,-0.11356395337056047,-1.9330675076948847,562
dmw=11850,9,0.6764912280701755,-0.11338325785466385,-2.5000186668357376,1425
dmw=12081,9,0.6578947368421053,-0.11336446570649783,-1.6439363001642349,418
dmw=5705,9,0.49584026622296173,-0.11319904902347999,-1.8200185786932277,601
dmw=19764,9,0.44297082228116713,-0.11308210576179767,-1.2787399200489138,754
dmw=7524,9,0.3959731543624161,-0.11293390516838953,-1.0346097490338277,149
dmw=6130,9,0.6981132075471698,-0.11278230327156402,-1.2724575493162507,159
dmw=6245,9,0.4926522043386984,-0.11268542384092006,-1.0460231040721324,1429
dmw=14471,9,0.58125,-0.11223281861723289,-2.1479471691431566,640
dmw=17294,9,0.35555555555555557,-0.11199287983354511,-0.7319429319218256,45
dmw=15718,9,0.15853658536585366,-0.11183739960077618,-1.422463447615141,164
dmw=12135,9,0.7468354430379747,-0.11177443925724495,-2.3722617004042004,474
dmw=12010,9,0.6439024390243903,-0.11163731323027204,-2.0349690751179152,615
