item,cluster,raw_fraction,residual,z_score,coverage,dmw_id,gene
dmw=21519,8,0.2824427480916031,-0.2525050064511303,-1.758988092812246,131,dmw=21519,AT5G53500
dmw=21519,6,0.3058510638297872,-0.20914444141878952,-1.4792316571665807,376,dmw=21519,AT5G53500
dmw=21519,4,0.3283582089552239,-0.18425416976696457,-1.3186430284350745,402,dmw=21519,AT5G53500
dmw=21519,7,0.35507246376811596,-0.1802966300915061,-1.2931095236777725,276,dmw=21519,AT5G53500
dmw=21536,6,0.32425742574257427,-0.3751656811707152,-2.611399451966089,404,dmw=21536,AT5G53760
dmw=21536,14,0.6052631578947368,-0.16110724591452863,-1.151555558154293,38,dmw=21536,AT5G53760
dmw=21550,10,0.28776978417266186,-0.2196038507597271,-2.0305543298911366,139,dmw=21550,AT5G53970
dmw=21550,14,0.5,-0.1365456239502506,-1.3164737039792518,38,dmw=21550,AT5G53970
dmw=21552,13,0.4066390041493776,-0.2797566975656387,-1.7413551914785486,241,dmw=21552,AT5G54035
dmw=21552,13,0.4066390041493776,-0.2797566975656387,-1.7413551914785486,241,dmw=21552,AT5G54030
dmw=21552,14,0.4825174825174825,-0.2529277450380769,-1.567292873419437,143,dmw=21552,AT5G54035
dmw=21552,14,0.4825174825174825,-0.2529277450380769,-1.567292873419437,143,dmw=21552,AT5G54030
dmw=21552,4,0.4363256784968685,-0.2250681000787637,-1.3865435736866158,958,dmw=21552,AT5G54035
dmw=21552,4,0.4363256784968685,-0.2250681000787637,-1.3865435736866158,958,dmw=21552,AT5G54030
dmw=21552,8,0.48623853211009177,-0.19491339864927243,-1.190904283415947,218,dmw=21552,AT5G54035
dmw=21552,8,0.48623853211009177,-0.19491339864927243,-1.190904283415947,218,dmw=21552,AT5G54030
dmw=21554,4,0.4588859416445623,-0.2288811309996076,-1.8016140358573738,377,dmw=21554,AT5G54040
dmw=21554,10,0.47619047619047616,-0.17214060212115279,-1.3732087361422662,63,dmw=21554,AT5G54040
dmw=21555,4,0.4307445956765412,-0.2325887697664072,-1.952024548131461,1249,dmw=21555,AT5G54050
dmw=21555,13,0.4624624624624625,-0.22579711401648261,-1.896215167511619,333,dmw=21555,AT5G54050
dmw=21555,6,0.4994652406417112,-0.16599524247475644,-1.4048025380231235,935,dmw=21555,AT5G54050
dmw=21565,13,0.43902439024390244,-0.24331915588387382,-1.5459656122561658,41,dmw=21565,AT5G54260
dmw=21565,6,0.432,-0.22732594631296904,-1.4337006156739487,125,dmw=21565,AT5G54260
dmw=21565,10,0.3888888888888889,-0.2271485352202985,-1.4324552711654555,54,dmw=21565,AT5G54260
dmw=21565,11,0.4782608695652174,-0.19614985574768506,-1.2148587574939778,23,dmw=21565,AT5G54260
dmw=21567,10,0.3698630136986301,-0.14576950864044952,-1.9910061228705203,73,dmw=21567,AT5G54260
dmw=21567,7,0.5164473684210527,-0.0657481488168028,-1.0895114309716432,304,dmw=21567,AT5G54260
dmw=21568,7,0.4891566265060241,-0.10923079820285175,-1.629984755126595,415,dmw=21568,AT5G54280
dmw=21568,0,0.46966115051221435,-0.10566948778252605,-1.595312196391298,1269,dmw=21568,AT5G54280
dmw=21568,3,0.5398457583547558,-0.08767067147955221,-1.420077537859732,389,dmw=21568,AT5G54280
dmw=21568,1,0.46016260162601624,-0.07520295040964758,-1.2986930641490595,1230,dmw=21568,AT5G54280
dmw=21574,5,0.6721311475409836,-0.09866161943209484,-1.2939012493383726,427,dmw=21574,AT5G54380
dmw=21574,6,0.6432160804020101,-0.08553168840740955,-1.1133378955887931,597,dmw=21574,AT5G54380
dmw=21574,4,0.6434108527131783,-0.08344703242274354,-1.0846696203863002,645,dmw=21574,AT5G54380
dmw=21587,13,0.2857142857142857,-0.11235776468373576,-1.2907564082500087,42,dmw=21587,AT5G08225
dmw=21587,6,0.266304347826087,-0.10706815354367188,-1.2550914180686858,184,dmw=21587,AT5G08225
dmw=21587,10,0.25,-0.08063711300181253,-1.0768811911830516,60,dmw=21587,AT5G08225
dmw=21587,0,0.29133858267716534,-0.07890332821853446,-1.065191217074408,508,dmw=21587,AT5G08225
dmw=21596,12,0.7368421052631579,-0.18461106921611015,-2.6211807004930363,95,dmw=21596,AT5G54700
dmw=21596,16,0.7368421052631579,-0.16305844453803597,-2.2792876857954782,38,dmw=21596,AT5G54700
dmw=21603,0,0.10977337110481586,-0.27763586333195966,-1.6072421034643423,1412,dmw=21603,AT5G54800
dmw=21603,1,0.10810810810810811,-0.2416390669920605,-1.4739639807984521,1258,dmw=21603,AT5G54800
dmw=21603,12,0.1506849315068493,-0.20699493130619878,-1.3456940836110691,73,dmw=21603,AT5G54800
dmw=21603,3,0.24437299035369775,-0.19584618011703608,-1.3044158372212995,311,dmw=21603,AT5G54800
dmw=21603,7,0.2598752598752599,-0.15033433147378517,-1.1359082375740692,481,dmw=21603,AT5G54800
dmw=21603,10,0.2196969696969697,-0.12728287877407798,-1.050560244060179,132,dmw=21603,AT5G54800
dmw=21636,6,0.3699186991869919,-0.2840056450197464,-1.745664517628693,246,dmw=21636,AT5G55220
dmw=21636,8,0.40625,-0.2655535437368537,-1.6116446345775228,128,dmw=21636,AT5G55220
dmw=21636,4,0.3937947494033413,-0.2579675110767224,-1.5565463455346515,419,dmw=21636,AT5G55220
dmw=21654,0,0.2388178913738019,-0.09571218575740872,-1.6332787515476153,1252,dmw=21654,AT5G55450
dmw=21654,0,0.2388178913738019,-0.09571218575740872,-1.6332787515476153,1252,dmw=21654,AT5G08275
dmw=21654,10,0.22115384615384615,-0.07579027431192409,-1.4091925427346348,104,dmw=21654,AT5G55450
dmw=21654,10,0.22115384615384615,-0.07579027431192409,-1.4091925427346348,104,dmw=21654,AT5G08275
dmw=21654,1,0.24309815950920247,-0.056397249846875414,-1.1910553754411266,1304,dmw=21654,AT5G55450
dmw=21654,1,0.24309815950920247,-0.056397249846875414,-1.1910553754411266,1304,dmw=21654,AT5G08275
dmw=21654,3,0.3333333333333333,-0.051324631626185946,-1.1339974074373793,327,dmw=21654,AT5G55450
dmw=21654,3,0.3333333333333333,-0.051324631626185946,-1.1339974074373793,327,dmw=21654,AT5G08275
dmw=21655,8,0.11290322580645161,-0.2862326913927825,-1.9487166783904664,124,dmw=21655,AT5G55460
dmw=21655,6,0.12052117263843648,-0.25958771691841814,-1.7612471762371888,307,dmw=21655,AT5G55460
dmw=21655,4,0.18018018018018017,-0.1976834693747831,-1.325699434228877,444,dmw=21655,AT5G55460
dmw=21684,11,0.18072289156626506,-0.20153101102639695,-1.7232261093442554,83,dmw=21684,AT5G55790
dmw=21684,13,0.216,-0.1748758083010762,-1.4930865682540335,125,dmw=21684,AT5G55790
dmw=21684,8,0.22413793103448276,-0.16097928281672552,-1.3731047384149,116,dmw=21684,AT5G55790
dmw=21696,13,0.411214953271028,-0.2759118011745902,-2.234780456055301,107,dmw=21696,AT5G55910
dmw=21696,4,0.4452887537993921,-0.2168656733560032,-1.7437729609202437,658,dmw=21696,AT5G55910
dmw=21696,6,0.49318181818181817,-0.17110340555743675,-1.3632295228728013,440,dmw=21696,AT5G55910
dmw=21700,14,0.7027027027027027,-0.16448969274353353,-1.8001831183821717,37,dmw=21700,AT5G55960
dmw=21700,4,0.6768867924528302,-0.14415815074273552,-1.5230258014888882,424,dmw=21700,AT5G55960
dmw=21700,13,0.7023809523809523,-0.13477997575224276,-1.395183564160374,84,dmw=21700,AT5G55960
dmw=21700,12,0.6701030927835051,-0.1308634946100583,-1.341794529281053,97,dmw=21700,AT5G55960
dmw=21703,1,0.3024425287356322,-0.13739039525875257,-2.038837805570008,1392,dmw=21703,AT5G56000
dmw=21703,3,0.463768115942029,-0.0706866780246736,-1.3873695102381145,414,dmw=21703,AT5G56000
dmw=21703,0,0.41526610644257705,-0.06476827221205461,-1.329566828383086,1428,dmw=21703,AT5G56000
dmw=21738,13,0.02,-0.3488319583333805,-1.601191921741308,150,dmw=21738,AT5G56490
dmw=21738,6,0.034482758620689655,-0.3104243441883553,-1.4084774865645575,464,dmw=21738,AT5G56490
dmw=21738,8,0.0648854961832061,-0.2983189827800036,-1.3477375021017866,262,dmw=21738,AT5G56490
dmw=21738,14,0.1625,-0.2635157774565332,-1.1731085852696321,80,dmw=21738,AT5G56490
dmw=21738,4,0.09764309764309764,-0.24511172544735083,-1.0807642268171425,891,dmw=21738,AT5G56490
dmw=21742,7,0.1875,-0.17507280891697075,-2.0668784544477785,160,dmw=21742,AT5G56530
dmw=21742,13,0.22727272727272727,-0.14052951182303428,-1.7010229700831465,44,dmw=21742,AT5G56530
dmw=21796,3,0.4309133489461358,-0.24287787270561073,-2.03350962148432,427,dmw=21796,AT5G57320
dmw=21796,0,0.41221964423820573,-0.21198646414183647,-1.838186147787192,1293,dmw=21796,AT5G57320
dmw=21796,12,0.4215686274509804,-0.1723543590591135,-1.5875960713034392,102,dmw=21796,AT5G57320
dmw=21806,15,0.0,-0.3033457540966883,-1.8791347211524239,22,dmw=21806,AT5G57565
dmw=21806,8,0.0,-0.26027149305455577,-1.5264781153317295,82,dmw=21806,AT5G57565
dmw=21806,14,0.07692307692307693,-0.23713805598881188,-1.337080567952052,52,dmw=21806,AT5G57565
dmw=21818,13,0.3108108108108108,-0.31195639319707763,-2.51431823363961,148,dmw=21818,AT5G57710
dmw=21818,4,0.39564660691421255,-0.2000340143200146,-1.5198779142403633,781,dmw=21818,AT5G57710
dmw=21819,8,0.1276595744680851,-0.3244077814265701,-1.9785825006949143,94,dmw=21819,AT5G57760
dmw=21819,8,0.1276595744680851,-0.3244077814265701,-1.9785825006949143,94,dmw=21819,AT5G57770
dmw=21819,4,0.12804878048780488,-0.30194407689939107,-1.8403397848840524,328,dmw=21819,AT5G57760
dmw=21819,4,0.12804878048780488,-0.30194407689939107,-1.8403397848840524,328,dmw=21819,AT5G57770
dmw=21819,6,0.16666666666666666,-0.2656659298941363,-1.6170823270358075,222,dmw=21819,AT5G57760
dmw=21819,6,0.16666666666666666,-0.2656659298941363,-1.6170823270358075,222,dmw=21819,AT5G57770
dmw=2182,8,0.072992700729927,-0.2671598958789203,-1.2910807723333073,137,dmw=2182,AT1G29435
dmw=2182,8,0.072992700729927,-0.2671598958789203,-1.2910807723333073,137,dmw=2182,AT1G29440
dmw=2182,6,0.07604562737642585,-0.24638289179334993,-1.2118235059467288,263,dmw=2182,AT1G29435
dmw=2182,6,0.07604562737642585,-0.24638289179334993,-1.2118235059467288,263,dmw=2182,AT1G29440
dmw=2182,13,0.1,-0.2456167599527466,-1.2089009712478929,100,dmw=2182,AT1G29435
dmw=2182,13,0.1,-0.2456167599527466,-1.2089009712478929,100,dmw=2182,AT1G29440
dmw=2182,7,0.09866666666666667,-0.24186618892056083,-1.1945938071266622,375,dmw=2182,AT1G29435
dmw=2182,7,0.09866666666666667,-0.24186618892056083,-1.1945938071266622,375,dmw=2182,AT1G29440
dmw=2182,4,0.09473684210526316,-0.22561107383136236,-1.1325860228733087,475,dmw=2182,AT1G29435
dmw=2182,4,0.09473684210526316,-0.22561107383136236,-1.1325860228733087,475,dmw=2182,AT1G29440
dmw=21822,6,0.1872146118721461,-0.2420073984174576,-1.7691142197968743,219,dmw=21822,AT5G57890
dmw=21822,8,0.23,-0.21892706935233933,-1.5811794283041098,100,dmw=21822,AT5G57890
dmw=21822,4,0.2299168975069252,-0.19696954846673806,-1.4023872586738217,361,dmw=21822,AT5G57890
dmw=2183,8,0.0223463687150838,-0.16248981346559635,-1.223262911647894,179,dmw=2183,AT1G29460
dmw=2183,14,0.06666666666666667,-0.16117088510105748,-1.2129586931167917,30,dmw=2183,AT1G29460
dmw=2183,6,0.014423076923076924,-0.15865914964667194,-1.1933355871846096,416,dmw=2183,AT1G29460
dmw=2183,13,0.03676470588235294,-0.15175347388443777,-1.139384520491253,136,dmw=2183,AT1G29460
dmw=21843,6,0.10795454545454546,-0.16815685996856977,-1.453906434134606,352,dmw=21843,AT5G58140
dmw=21843,8,0.18604651162790697,-0.10634158611324401,-1.0468881386096882,129,dmw=21843,AT5G58140
dmw=21876,0,0.3511111111111111,-0.11384516542459405,-1.5641967262634036,1350,dmw=21876,AT5G58520
dmw=21876,1,0.3198887343532684,-0.10509674857757811,-1.496665848454746,1438,dmw=21876,AT5G58520
dmw=21876,7,0.38375350140056025,-0.10492629047298757,-1.4953500463348999,357,dmw=21876,AT5G58520
dmw=2190,6,0.11146496815286625,-0.35594712249558347,-1.919522783479718,314,dmw=2190,AT1G29535
dmw=2190,6,0.11146496815286625,-0.35594712249558347,-1.919522783479718,314,dmw=2190,AT1G29540
dmw=2190,8,0.19658119658119658,-0.2907921473653843,-1.5279148805780134,117,dmw=2190,AT1G29535
dmw=2190,8,0.19658119658119658,-0.2907921473653843,-1.5279148805780134,117,dmw=2190,AT1G29540
dmw=2190,13,0.275,-0.21843394327766502,-1.0930126416637727,80,dmw=2190,AT1G29535
dmw=2190,13,0.275,-0.21843394327766502,-1.0930126416637727,80,dmw=2190,AT1G29540
dmw=2190,4,0.2514450867052023,-0.21359294214332447,-1.0639162557258524,346,dmw=2190,AT1G29535
dmw=2190,4,0.2514450867052023,-0.21359294214332447,-1.0639162557258524,346,dmw=2190,AT1G29540
dmw=21931,7,0.37549407114624506,-0.2579992751674302,-2.62709430197381,506,dmw=21931,AT5G59660
dmw=21931,13,0.5,-0.1387148827606135,-1.4874613847911622,122,dmw=21931,AT5G59660
dmw=21933,10,0.037037037037037035,-0.18163834681720217,-1.5199775617121585,81,dmw=21933,AT5G59670
dmw=21933,8,0.14666666666666667,-0.12112538660773703,-1.168158293217561,75,dmw=21933,AT5G59670
dmw=21933,1,0.1138353765323993,-0.1069299870203491,-1.0856269630440596,571,dmw=21933,AT5G59670
dmw=21959,8,0.3238095238095238,-0.209414942236767,-1.3985311036530157,105,dmw=21959,AT5G60050
dmw=21959,4,0.31274900398406374,-0.19813299559793057,-1.3199534241226978,502,dmw=21959,AT5G60050
dmw=21972,13,0.01639344262295082,-0.4078523555988257,-1.5819389945003932,61,dmw=21972,AT5G60210
dmw=21972,14,0.10810810810810811,-0.3753323580885521,-1.4288214921712925,37,dmw=21972,AT5G60210
dmw=21972,4,0.02830188679245283,-0.36841143925039094,-1.3962349642668277,318,dmw=21972,AT5G60210
dmw=21972,6,0.033816425120772944,-0.3651823124900112,-1.381030909466479,207,dmw=21972,AT5G60210
dmw=21987,13,0.03488372093023256,-0.2547897232447876,-1.812605035475668,86,dmw=21987,AT5G60540
dmw=21987,6,0.01935483870967742,-0.24934255630274327,-1.772085610922935,310,dmw=21987,AT5G60540
dmw=21987,8,0.07291666666666667,-0.21179226220336483,-1.4927631071551917,96,dmw=21987,AT5G60540
dmw=21987,4,0.05698005698005698,-0.2098469181889922,-1.4782924252652954,351,dmw=21987,AT5G60540
dmw=21999,16,0.6052631578947368,-0.25647840248321196,-3.471096189705615,38,dmw=21999,AT5G60690
dmw=21999,9,0.7474747474747475,-0.1049995753369406,-1.2432075434991887,99,dmw=21999,AT5G60690
dmw=22009,8,0.0,-0.1012654739398384,-1.2522041184214687,39,dmw=22009,AT5G60920
dmw=22009,6,0.011976047904191617,-0.08223563082895695,-1.1027796558469174,167,dmw=22009,AT5G60920
dmw=22025,1,0.35823529411764704,-0.11808815072388912,-2.043802536369986,1700,dmw=22025,AT5G61070
dmw=22025,0,0.4388027792624265,-0.077980432338846,-1.5716148751328165,1871,dmw=22025,AT5G61070
dmw=22025,12,0.42528735632183906,-0.059698439372608436,-1.3563812031844935,87,dmw=22025,AT5G61070
dmw=22025,3,0.5204301075268817,-0.05036624714863014,-1.2465134221715677,465,dmw=22025,AT5G61070
dmw=22181,10,0.022727272727272728,-0.1416494338163089,-1.4111004726234717,44,dmw=22181,AT5G63020
dmw=22181,8,0.08888888888888889,-0.11560042275861583,-1.2373174854887634,45,dmw=22181,AT5G63020
dmw=22181,1,0.05251141552511415,-0.11354660966679947,-1.223615707201606,438,dmw=22181,AT5G63020
dmw=22181,0,0.09394572025052192,-0.09576493286935933,-1.104987291586171,479,dmw=22181,AT5G63020
dmw=22250,11,0.15,-0.29553451593795865,-2.2013717323250477,60,dmw=22250,AT5G63980
dmw=22250,15,0.24,-0.26163016769739766,-1.9227680588580276,25,dmw=22250,AT5G63980
dmw=22250,2,0.2564841498559078,-0.2110011717061948,-1.506732210977569,347,dmw=22250,AT5G63980
dmw=2227,7,0.15774647887323945,-0.18881111401271422,-1.879962442714308,1065,dmw=2227,AT1G29910
dmw=2227,10,0.15566037735849056,-0.13268214072748927,-1.451849724809739,212,dmw=2227,AT1G29910
dmw=2227,3,0.25669642857142855,-0.11817388561443287,-1.341190858898532,896,dmw=2227,AT1G29910
dmw=2227,0,0.23171780900487526,-0.09362573889234221,-1.1539546919494243,3487,dmw=2227,AT1G29910
dmw=2227,1,0.20556673373574783,-0.08528374329879798,-1.0903277592394287,2982,dmw=2227,AT1G29910
dmw=22293,10,0.044444444444444446,-0.105162473806832,-1.3942270783339568,45,dmw=22293,AT5G64470
dmw=22293,1,0.052805280528052806,-0.0983592133264187,-1.3373395297419015,303,dmw=22293,AT5G64470
dmw=22293,0,0.08719346049046321,-0.08594270960894028,-1.2335151266332645,367,dmw=22293,AT5G64470
dmw=22344,0,0.10776942355889724,-0.13992714714358176,-1.521188655733722,1197,dmw=22344,AT5G65280
dmw=22344,3,0.15140845070422534,-0.13908425140836975,-1.5155079855787397,284,dmw=22344,AT5G65280
dmw=22344,12,0.11851851851851852,-0.10623647915367024,-1.2941314241491177,135,dmw=22344,AT5G65280
dmw=22344,7,0.17325227963525835,-0.0925903830810163,-1.202163974969358,329,dmw=22344,AT5G65280
dmw=22397,4,0.35344827586206895,-0.21383803321829853,-1.9405606771059203,232,dmw=22397,AT5G66050
dmw=22397,6,0.3910891089108911,-0.1785374381579976,-1.6228605678254486,202,dmw=22397,AT5G66050
dmw=22397,8,0.44047619047619047,-0.14864822925329602,-1.3538621297223603,84,dmw=22397,AT5G66050
dmw=22413,0,0.13988229968311452,-0.12471906551650266,-1.4370992963125824,2209,dmw=22413,AT5G66530
dmw=22413,0,0.13988229968311452,-0.12471906551650266,-1.4370992963125824,2209,dmw=22413,AT5G66520
dmw=22413,7,0.16470588235294117,-0.11881328284552142,-1.3988025203369643,595,dmw=22413,AT5G66530
dmw=22413,7,0.16470588235294117,-0.11881328284552142,-1.3988025203369643,595,dmw=22413,AT5G66520
dmw=22413,1,0.1239766081871345,-0.11033498537516585,-1.3438239549264444,1710,dmw=22413,AT5G66530
dmw=22413,1,0.1239766081871345,-0.11033498537516585,-1.3438239549264444,1710,dmw=22413,AT5G66520
dmw=22413,3,0.2099644128113879,-0.09915371076473434,-1.2713176009453528,562,dmw=22413,AT5G66530
dmw=22413,3,0.2099644128113879,-0.09915371076473434,-1.2713176009453528,562,dmw=22413,AT5G66520
dmw=22415,13,0.21153846153846154,-0.45034483732887354,-1.9666659756567237,52,dmw=22415,AT5G66600
dmw=22415,6,0.2603550295857988,-0.37781427455749594,-1.6275065213014104,169,dmw=22415,AT5G66600
dmw=22415,4,0.34394904458598724,-0.2920145419742279,-1.2262992319205466,157,dmw=22415,AT5G66600
dmw=22431,13,0.0,-0.11378740232554838,-1.3984593274892634,65,dmw=22431,AT5G66815
dmw=22431,14,0.047619047619047616,-0.09259424142874675,-1.1588998234951382,21,dmw=22431,AT5G66815
dmw=22454,11,0.10919540229885058,-0.16443215141590836,-1.5513429432796382,174,dmw=22454,AT5G67340
dmw=22454,2,0.15111478117258464,-0.140447671105921,-1.3150085486529233,1211,dmw=22454,AT5G67340
dmw=22454,16,0.05319148936170213,-0.13665943063889444,-1.277680597164963,94,dmw=22454,AT5G67340
dmw=22454,3,0.16987179487179488,-0.1317332693035953,-1.229139984987235,936,dmw=22454,AT5G67340
dmw=22455,7,0.0380517503805175,-0.14574157389127743,-1.1635504949648796,657,dmw=22455,AT5G67385
dmw=22455,13,0.0636042402826855,-0.12359723495620363,-1.0470152012513805,283,dmw=22455,AT5G67385
dmw=22456,13,0.23148148148148148,-0.2658351843141621,-1.8745715910962557,216,dmw=22456,AT5G67385
dmw=22456,4,0.24357754519505234,-0.2253265938802467,-1.5888726552518102,1051,dmw=22456,AT5G67385
dmw=22456,7,0.3390625,-0.1526154346237384,-1.076055482373634,640,dmw=22456,AT5G67385
dmw=22457,14,0.0,-0.2917409487340091,-2.266883897270717,20,dmw=22457,AT5G67385
dmw=22457,13,0.09433962264150944,-0.15055133246619223,-1.09768345227944,106,dmw=22457,AT5G67385
dmw=22457,8,0.10071942446043165,-0.13971472657673017,-1.0079448102810042,139,dmw=22457,AT5G67385
dmw=2252,11,0.379746835443038,-0.48665644946090314,-3.420171043550633,79,dmw=2252,AT1G30290
dmw=2252,12,0.6195652173913043,-0.22080397589105105,-1.386824972151482,92,dmw=2252,AT1G30290
dmw=2258,8,0.49606299212598426,-0.24068772438878938,-2.2674668295443814,127,dmw=2258,AT1G30360
dmw=2258,6,0.5637860082304527,-0.157153940246045,-1.4659760691786403,243,dmw=2258,AT1G30360
dmw=2299,8,0.17763157894736842,-0.22389607052669397,-1.6782606667533608,152,dmw=2299,AT1G30540
dmw=2299,1,0.2131039046988749,-0.12888085858481935,-1.1686743556520678,1511,dmw=2299,AT1G30540
dmw=2299,10,0.22772277227722773,-0.11152404015847464,-1.0755861343707562,101,dmw=2299,AT1G30540
dmw=2309,16,0.3333333333333333,-0.34108728783839565,-2.9413963628939226,30,dmw=2309,AT1G30600
dmw=2309,7,0.5814432989690722,-0.1900450042408337,-1.4983727631737989,485,dmw=2309,AT1G30600
dmw=2351,0,0.08984375,-0.10861301464097128,-1.2177681435629428,256,dmw=2351,AT1G31270
dmw=2351,3,0.13414634146341464,-0.10126119963777355,-1.1676122367991018,82,dmw=2351,AT1G31270
dmw=2351,8,0.13636363636363635,-0.0773733974113231,-1.0046437207603025,22,dmw=2351,AT1G31270
dmw=2376,11,0.2653061224489796,-0.4133401032304675,-3.366192855683471,98,dmw=2376,AT1G31500
dmw=2376,2,0.5052356020942408,-0.1923959239322559,-1.447969679816087,382,dmw=2376,AT1G31500
dmw=2377,11,0.21739130434782608,-0.5180119101727666,-3.71632192723548,69,dmw=2377,AT1G31500
dmw=2409,8,0.6728971962616822,-0.16559027987109043,-1.93769337480706,107,dmw=2409,AT1G31910
dmw=2409,6,0.6992031872509961,-0.12815198967389896,-1.5209474848128255,502,dmw=2409,AT1G31910
dmw=2409,4,0.7123287671232876,-0.1136595005382044,-1.3596237370862296,730,dmw=2409,AT1G31910
dmw=2409,5,0.7550432276657061,-0.10206933741678459,-1.230607352529843,347,dmw=2409,AT1G31910
dmw=2417,9,0.755,-0.12228589456609007,-2.486261053034847,200,dmw=2417,AT1G32000
dmw=2417,16,0.7666666666666667,-0.11853774200573874,-2.4039349809624193,60,dmw=2417,AT1G32000
dmw=2418,16,0.6582278481012658,-0.24224993092060632,-3.20324037899326,79,dmw=2418,AT1G32010
dmw=2418,12,0.7747252747252747,-0.14719162851380085,-1.8775189162655577,182,dmw=2418,AT1G32010
dmw=2433,14,0.0,-0.203940054668194,-2.0994715777319786,48,dmw=2433,AT1G32180
dmw=2433,7,0.059113300492610835,-0.10560782523068087,-1.0696325658983343,203,dmw=2433,AT1G32180
dmw=2454,4,0.3124406457739791,-0.27684159046496815,-2.262922961864729,1053,dmw=2454,AT1G32450
dmw=2454,6,0.38333333333333336,-0.20825582463746956,-1.6995246020802015,840,dmw=2454,AT1G32450
dmw=2465,7,0.37575757575757573,-0.19503122001501738,-2.0090138667249673,330,dmw=2465,AT1G32520
dmw=2465,0,0.4759725400457666,-0.07137358593693555,-1.067876576861376,1311,dmw=2465,AT1G32520
dmw=2465,10,0.43333333333333335,-0.07062355000544873,-1.0621681805369396,120,dmw=2465,AT1G32520
dmw=2465,1,0.43870402802101577,-0.06830012271937674,-1.0444849693424882,1142,dmw=2465,AT1G32520
dmw=2468,12,0.2222222222222222,-0.1442661269583994,-1.158644722891044,27,dmw=2468,AT1G32550
dmw=2468,7,0.27586206896551724,-0.1436048361410866,-1.1547529193666053,116,dmw=2468,AT1G32550
dmw=2484,8,0.17727272727272728,-0.3665535217620003,-2.2791443851065245,220,dmw=2484,AT1G32780
dmw=2484,6,0.17624521072796934,-0.3476707036202407,-2.1540799233409493,522,dmw=2484,AT1G32780
dmw=2484,4,0.305352798053528,-0.2161830989708341,-1.2832127476434962,822,dmw=2484,AT1G32780
dmw=2504,13,0.14864864864864866,-0.22354932780678852,-1.1973013021965635,74,dmw=2504,AT1G06667
dmw=2504,8,0.14705882352941177,-0.21949014187345847,-1.1782781523657557,136,dmw=2504,AT1G06667
dmw=2528,6,0.3482142857142857,-0.3179252142510748,-2.291101404361421,224,dmw=2528,AT1G33680
dmw=2528,8,0.4057971014492754,-0.27789578150957017,-2.0327030919247377,69,dmw=2528,AT1G33680
dmw=2554,9,0.6629834254143646,-0.20270239862319284,-2.9167780514222437,181,dmw=2554,AT1G34042
dmw=2554,14,0.8235294117647058,-0.11285574598897974,-1.52099145017258,34,dmw=2554,AT1G34042
dmw=2554,11,0.8103448275862069,-0.10752230872946344,-1.4381353832276464,116,dmw=2554,AT1G34042
dmw=2559,7,0.4086687306501548,-0.24872331381650709,-2.546339822866368,323,dmw=2559,AT1G34110
dmw=2559,13,0.5615384615384615,-0.10091605832343897,-1.0554328551456202,130,dmw=2559,AT1G34110
dmw=2560,7,0.236328125,-0.42720260732526527,-3.4191899634985914,512,dmw=2560,AT1G34110
dmw=2589,4,0.5541795665634675,-0.1455879448347237,-1.4180914531048683,646,dmw=2589,AT1G34370
dmw=2589,13,0.6,-0.12312215703374141,-1.200765088576653,55,dmw=2589,AT1G34370
dmw=2589,8,0.6148148148148148,-0.1034255897919959,-1.0102272187162904,135,dmw=2589,AT1G34370
dmw=2594,14,0.0,-0.13230528622979276,-1.4678539940942144,16,dmw=2594,AT1G34460
dmw=2599,11,0.18181818181818182,-0.2900742009754934,-1.9935217350282526,44,dmw=2599,AT1G06783
dmw=2599,13,0.2653061224489796,-0.2156558499896326,-1.4481956969305285,49,dmw=2599,AT1G06783
dmw=2607,14,0.5128205128205128,-0.2312183153894639,-1.822901541069344,39,dmw=2607,AT1G34630
dmw=2607,14,0.5128205128205128,-0.2312183153894639,-1.822901541069344,39,dmw=2607,AT1G06787
dmw=2607,13,0.5257731958762887,-0.1701506360434898,-1.304795029961717,97,dmw=2607,AT1G34630
dmw=2607,13,0.5257731958762887,-0.1701506360434898,-1.304795029961717,97,dmw=2607,AT1G06787
dmw=2607,6,0.5064655172413793,-0.16695377557054059,-1.2776724301859195,464,dmw=2607,AT1G34630
dmw=2607,6,0.5064655172413793,-0.16695377557054059,-1.2776724301859195,464,dmw=2607,AT1G06787
dmw=2612,10,0.16326530612244897,-0.0521774956457591,-1.204882666488604,98,dmw=2612,AT1G34750
dmw=2618,14,0.6774193548387096,-0.1672911100857305,-2.705604481611749,62,dmw=2618,AT1G34790
dmw=2618,6,0.6818181818181818,-0.11236476579604582,-1.7747346101369446,528,dmw=2618,AT1G34790
dmw=2618,4,0.7249255213505462,-0.06769370908598726,-1.0176672801317823,1007,dmw=2618,AT1G34790
dmw=2631,9,0.6122448979591837,-0.2838231439185036,-2.8958190464381124,49,dmw=2631,AT1G35220
dmw=2631,15,0.71875,-0.23055507777404138,-2.3151413614387897,32,dmw=2631,AT1G35220
dmw=2635,16,0.5,-0.25496927407803427,-1.9585833002040953,12,dmw=2635,AT1G06837
dmw=2635,16,0.5,-0.25496927407803427,-1.9585833002040953,12,dmw=2635,AT1G06833
dmw=2635,12,0.6190476190476191,-0.181772878737537,-1.288720222214269,21,dmw=2635,AT1G06837
dmw=2635,12,0.6190476190476191,-0.181772878737537,-1.288720222214269,21,dmw=2635,AT1G06833
